Protein Id,Gene Symbol,DMSO_R1,DMSO_R2,Erl_R1,Erl_R2,Lap_R1,Lap_R2,Sor_R1,Sor_R2,Sun_R1,Sun_R2
sp|P08237-3|K6PF_HUMAN,PFKM,10.177,10.6959,10.0217,9.6462,10.0687,9.51739,9.41975,10.2327,10.1523,10.0684
sp|O95336|6PGL_HUMAN,PGLS,11.1972,10.1487,10.3956,9.22796,8.4304,9.85222,11.6685,10.2125,9.58122,9.28561
sp|P55060|XPO2_HUMAN,CSE1L,10.1132,9.9251,9.45723,9.32127,8.65246,9.66605,11.3591,11.3704,9.89959,10.2355
sp|Q9BUH6|CI142_HUMAN,C9orf142,9.55402,10.6257,7.87407,8.83341,9.17285,10.0102,10.453,10.5723,11.7969,11.1076
sp|Q8N697|S15A4_HUMAN,SLC15A4,9.53834,9.91606,10.817,9.16844,10.3664,10.3097,8.87473,9.21891,10.837,10.9534
sp|Q9P265|DIP2B_HUMAN,DIP2B,9.65751,9.75134,9.97275,9.91807,10.7106,10.2178,9.7958,9.66721,10.3298,9.97916
sp|Q14689|DIP2A_HUMAN,DIP2A,8.76526,9.53229,10.248,10.3955,10.7623,10.1974,9.72688,9.99856,10.1022,10.2716
sp|Q9Y2E4|DIP2C_HUMAN,DIP2C,10.0303,10.2945,10.19,9.75096,10.7624,9.89747,9.24075,10.0805,10.2797,9.47357
sp|Q00341|VIGLN_HUMAN,HDLBP,10.6769,10.7401,10.1135,10.2247,10.0835,9.40221,10.2151,9.86313,9.75493,8.9261
sp|Q9BXX3|AN30A_HUMAN,ANKRD30A,11.4558,11.0722,10.5074,9.06205,10.2619,9.68963,10.2451,9.35646,9.85349,8.49608
sp|Q8TDX7|NEK7_HUMAN,NEK7,10.6118,10.6939,10.7343,10.5523,9.51726,9.46985,9.15311,8.85313,10.1946,10.2197
sp|Q9HC38-2|GLOD4_HUMAN,GLOD4,9.37896,10.0103,9.50744,9.40589,9.37997,9.59397,10.3653,10.7663,11.0832,10.5087
sp|Q99575|POP1_HUMAN,POP1,9.82838,9.70989,9.79719,9.94784,9.71382,9.73038,9.56992,10.1688,10.6987,10.8351
sp|Q53H12|AGK_HUMAN,AGK,9.03137,9.64461,9.57034,9.23069,10.2468,10.1176,10.3608,11.1978,10.2182,10.3818
sp|Q9Y2I8|WDR37_HUMAN,WDR37,10.3426,10.4749,9.74492,9.41964,9.67686,9.29831,10.4776,10.2152,10.4092,9.94065
sp|Q702N8|XIRP1_HUMAN,XIRP1,11.0973,11.0907,11.5895,12.2152,10.259,9.24372,8.60717,8.10759,8.87198,8.9178
sp|A4UGR9|XIRP2_HUMAN,XIRP2,13.3752,11.9662,11.406,13.3849,11.4935,9.80607,9.43509,6.65351,6.19974,6.27973
sp|A4UGR9-6|XIRP2_HUMAN,XIRP2,11.6523,11.4128,8.96292,10.3998,10.8685,9.65173,11.8726,9.19534,8.60194,7.38212
sp|Q05086|UBE3A_HUMAN,UBE3A,9.95696,10.4381,10.0231,9.80298,9.47478,9.57332,10.3594,10.1761,10.0161,10.1791
sp|Q9H019|MFR1L_HUMAN,MTFR1L,9.73317,10.8703,8.72755,9.14343,9.50493,9.79759,11.8488,11.4143,9.70736,9.25257
sp|Q15772|SPEG_HUMAN,SPEG,10.3108,10.1234,10.3333,10.798,10.6712,9.98432,9.15942,9.11604,9.70296,9.80054
sp|Q9UGR2|Z3H7B_HUMAN,ZC3H7B,10.1422,9.54482,10.9238,10.3939,10.6923,10.2108,9.64271,9.8812,8.82616,9.74211
sp|P06753|TPM3_HUMAN,TPM3,11.801,10.6605,6.02295,9.39269,6.89631,19.3464,12.1158,4.40602,8.22125,11.1372
sp|P09493-8|TPM1_HUMAN,TPM1,11.0122,10.6242,6.52669,9.02051,7.48429,18.2097,11.0118,5.74752,8.50183,11.8613
sp|P07951-3|TPM2_HUMAN,TPM2,10.262,10.0891,7.18757,8.90713,8.66148,18.3677,10.4139,5.45934,9.1526,11.4991
sp|P09493|TPM1_HUMAN,TPM1,11.4777,10.558,5.98617,9.4545,6.83642,19.2387,12.1262,4.64976,7.99706,11.6754
sp|P07951|TPM2_HUMAN,TPM2,12.2967,10.966,7.17095,9.14617,8.26887,18.0872,10.7296,5.08673,8.0669,10.1809
sp|P06753-5|TPM3_HUMAN,TPM3,0,0,0,0,0,0,0,0,0,0
sp|Q14980|NUMA1_HUMAN,NUMA1,9.32975,9.88165,9.70423,9.24496,9.37524,9.9831,8.94839,10.143,11.6149,11.7748
sp|Q14980-2|NUMA1_HUMAN,NUMA1,11.1856,9.98552,9.68074,9.13118,9.33864,8.35982,9.96939,9.36024,10.8915,12.0974
sp|O95183|VAMP5_HUMAN,VAMP5,11.1331,8.59683,8.84157,8.62156,9.67724,14.7228,9.09166,6.80931,12.8909,9.61508
sp|O00471|EXOC5_HUMAN,EXOC5,10.3002,9.69259,9.37566,9.89723,8.34137,10.1591,12.0349,10.4897,9.73931,9.96991
sp|Q92616|GCN1L_HUMAN,GCN1L1,10.1761,9.94479,10.3652,10.4931,9.79496,9.575,10.4601,10.4169,9.56104,9.21284
sp|Q9H6L2-2|TM231_HUMAN,TMEM231,0,0,0,0,0,0,0,0,0,0
sp|Q9UNF0|PACN2_HUMAN,PACSIN2,10.8864,11.2539,10.1959,10.0946,9.42652,9.50009,10.6129,10.7397,8.32929,8.96071
sp|Q9BY11|PACN1_HUMAN,PACSIN1,10.5119,11.0179,10.6226,10.8146,10.5355,9.62114,10.1229,10.3571,8.30631,8.09011
sp|O60749|SNX2_HUMAN,SNX2,9.93538,9.89915,9.73946,9.71457,10.1614,10.1239,10.7407,10.5812,9.28841,9.81576
sp|Q13596|SNX1_HUMAN,SNX1,9.46547,9.76615,9.98163,9.91167,9.9405,9.83498,9.85698,9.8303,10.9135,10.4988
sp|Q7Z6E9|RBBP6_HUMAN,RBBP6,9.77303,10.3261,9.93705,9.49871,9.76646,9.81029,9.89661,10.744,9.59956,10.6482
sp|Q9UBQ7|GRHPR_HUMAN,GRHPR,9.59396,10.3265,10.267,9.3924,9.72927,10.1396,9.68677,10.2869,10.2585,10.3191
sp|P43304|GPDM_HUMAN,GPD2,9.03501,8.95396,9.54972,9.67021,10.1709,10.4214,10.1719,10.5858,10.5788,10.8622
sp|O94855-2|SC24D_HUMAN,SEC24D,10.4766,10.5125,9.50484,9.99306,10.3636,9.7844,10.0267,9.91861,10.0057,9.41405
sp|P53992|SC24C_HUMAN,SEC24C,9.80094,9.76014,10.2904,9.86718,10.2516,9.90246,9.8464,10.0239,10.2175,10.0396
sp|Q9NXH9|TRM1_HUMAN,TRMT1,9.49337,9.12963,10.7609,9.52156,10.3708,9.88288,10.0286,10.7029,10.2375,9.87191
sp|P29374|ARI4A_HUMAN,ARID4A,0,0,0,0,0,0,0,0,0,0
sp|Q8N3K9|CMYA5_HUMAN,CMYA5,10.4459,10.6171,10.3651,10.4615,10.3801,10.0246,8.59811,8.85397,10.0788,10.1748
sp|P49916|DNLI3_HUMAN,LIG3,9.52993,9.26682,10.0624,9.80715,9.57254,10.0654,9.89159,10.4646,10.3907,10.9488
sp|Q96JM2-3|ZN462_HUMAN,ZNF462,10.447,9.70513,10.6174,10.2745,10.7247,11.1198,9.10002,8.2607,10.3056,9.44508
sp|O75061-2|AUXI_HUMAN,DNAJC6,10.6306,9.4264,9.75082,9.94137,11.2163,10.5912,9.20051,9.25996,10.2093,9.77362
sp|P51452|DUS3_HUMAN,DUSP3,11.1805,10.0671,10.3566,10.719,9.5842,9.88985,10.6477,9.81875,9.28321,8.45312
sp|Q9Y277-2|VDAC3_HUMAN,VDAC3,9.2649,9.08245,10.0659,9.42337,11.1277,10.8898,9.81733,10.0181,10.0712,10.2392
sp|Q9Y277|VDAC3_HUMAN,VDAC3,0,0,0,0,0,0,0,0,0,0
sp|P21796|VDAC1_HUMAN,VDAC1,9.2417,9.30501,9.8715,9.75601,10.808,10.8173,9.89671,10.0177,10.1874,10.0987
tr|M0QXA7|M0QXA7_HUMAN,WIZ,9.30704,10.0597,10.2145,9.8315,9.47924,9.3889,9.9913,10.8143,9.6102,11.3032
sp|Q8TDY4|ASAP3_HUMAN,ASAP3,9.88649,10.2244,10.4719,9.56649,9.28385,9.11255,10.6418,10.8592,10.557,9.39635
sp|Q7Z3D6-2|CN159_HUMAN,C14orf159,9.00523,9.04776,9.35371,8.77802,9.89081,10.7168,10.5126,11.6779,10.5355,10.4816
sp|Q9NQX3-2|GEPH_HUMAN,GPHN,10.0258,10.5121,9.08253,9.53382,10.5624,10.0816,11.0895,10.8356,9.36629,8.91033
sp|Q92979|NEP1_HUMAN,EMG1,9.08142,9.56601,10.2137,9.66951,9.95541,9.59783,10.7667,11.333,10.0439,9.77247
sp|P53814-6|SMTN_HUMAN,SMTN,11.2438,11.2661,8.29107,8.48205,11.027,9.15566,12.2729,11.2509,9.11894,7.8915
tr|B5MCI0|B5MCI0_HUMAN,SMTN,10.5115,11.1813,9.58861,9.53822,10.1925,10.6048,11.1183,10.1569,8.42056,8.68736
sp|O43395|PRPF3_HUMAN,PRPF3,9.45848,9.60511,10.0834,10.0987,9.45867,9.5039,10.3996,10.3877,10.7887,10.2159
sp|O95671|ASML_HUMAN,ASMTL,9.97118,10.2542,9.69897,9.69133,9.8694,9.30527,9.88507,10.7864,10.5506,9.98758
sp|P12259|FA5_HUMAN,F5,9.91249,9.24462,10.1494,9.96382,9.75615,10.8665,8.86738,9.65158,10.8492,10.7388
sp|Q96ST3|SIN3A_HUMAN,SIN3A,9.80609,9.70012,9.31279,9.06161,9.60566,9.75312,10.1143,10.3119,11.2207,11.1137
sp|Q12888-2|TP53B_HUMAN,TP53BP1,9.96743,10.6941,10.2862,9.8553,9.78976,9.76717,9.5317,10.4906,9.9352,9.68245
sp|Q9H0R6|GATA_HUMAN,QRSL1,8.93992,9.38208,9.2356,9.40421,10.3481,9.77928,11.3631,12.0392,9.99698,9.51158
sp|Q96QT4|TRPM7_HUMAN,TRPM7,0,0,0,0,0,0,0,0,0,0
sp|Q9UJP4|KLH21_HUMAN,KLHL21,8.50901,10.1049,10.8807,11.762,9.96123,10.5054,9.76617,10.8839,8.5738,9.05279
sp|P78362-2|SRPK2_HUMAN,SRPK2,9.62474,9.71145,10.1737,9.61186,9.77577,10.1122,10.765,11.0517,9.85144,9.32217
sp|Q96SB4-3|SRPK1_HUMAN,SRPK1,10.4476,10.4419,9.84642,9.59415,9.19938,10.0852,9.91663,10.7913,10.1518,9.52571
sp|O95782|AP2A1_HUMAN,AP2A1,10.2754,10.1789,10.2095,9.71077,9.56312,9.66907,10.073,9.92469,10.2157,10.1798
sp|O94973-2|AP2A2_HUMAN,AP2A2,9.59659,9.9066,9.87358,9.87105,9.86181,9.4516,9.83677,10.4565,10.502,10.6435
sp|O94973|AP2A2_HUMAN,AP2A2,9.84521,10.0362,10.2985,10.5224,10.23,9.59093,10.3592,9.9222,9.47566,9.71961
sp|Q15293|RCN1_HUMAN,RCN1,9.50078,9.32366,9.65212,9.40639,9.68863,10.2972,11.5403,10.9978,9.47001,10.1231
sp|Q9UIW2|PLXA1_HUMAN,PLXNA1,10.0335,10.3192,9.95691,10.5107,9.79041,9.61815,10.5809,9.78377,9.62674,9.77979
sp|Q9HCM2|PLXA4_HUMAN,PLXNA4,10.1662,9.59409,9.72964,9.51591,10.6628,10.4432,11.0356,10.5045,9.28457,9.06349
sp|P51805|PLXA3_HUMAN,PLXNA3,9.08766,9.63624,12.1861,12.2748,11.2828,9.86682,7.32193,6.81343,10.7011,10.8291
sp|O75051|PLXA2_HUMAN,PLXNA2,9.42791,10.5657,9.03422,9.87718,9.18492,8.70858,12.2547,11.3066,9.47702,10.1632
sp|Q9UBV2|SE1L1_HUMAN,SEL1L,9.1158,9.05569,10.7566,10.9663,9.83791,10.2908,10.8512,9.90256,9.25283,9.9703
sp|P30038|AL4A1_HUMAN,ALDH4A1,8.84331,9.08911,9.4606,9.23264,10.2793,10.4714,10.1583,11.0772,10.7641,10.624
sp|Q9BZL4|PP12C_HUMAN,PPP1R12C,10.5479,10.3072,9.99456,10.1723,9.71086,10.3092,9.74012,9.27348,9.86211,10.0822
sp|P67809|YBOX1_HUMAN,YBX1,10.1541,9.80551,10.5681,10.6379,10.2162,9.55873,10.7828,10.7241,8.64977,8.90274
sp|P16989|YBOX3_HUMAN,YBX3,9.93934,10.7655,9.48538,10.9105,9.93498,9.81951,9.98359,10.8533,9.43605,8.87191
sp|P16989-2|YBOX3_HUMAN,YBX3,10.4801,9.87974,8.70132,10.9281,9.2181,8.97779,12.2856,11.5895,9.77121,8.1686
sp|Q9Y2T7|YBOX2_HUMAN,YBX2,10.2496,11.0048,8.99914,8.90343,9.77184,9.35014,10.838,11.5072,10.1227,9.25305
sp|Q03001|DYST_HUMAN,DST,10.2185,10.2199,10.181,10.1318,9.90847,10.2703,9.27416,9.18628,10.4051,10.2045
sp|Q03001-8|DYST_HUMAN,DST,9.26,9.57492,10.2669,10.0801,9.74543,10.132,9.41081,9.44535,11.398,10.6865
sp|P58107|EPIPL_HUMAN,EPPK1,10.1463,9.68687,10.1036,10.9073,10.0388,9.57435,11.8218,10.5506,8.73553,8.43496
tr|E9PPU0|E9PPU0_HUMAN,EPPK1,8.89586,9.99648,9.2748,12.0097,10.3169,9.5419,11.8693,11.3331,7.82449,8.93755
sp|Q15149-3|PLEC_HUMAN,PLEC,9.89438,10.0429,10.4282,10.2622,10.1896,10.0679,9.16625,9.45853,10.1059,10.384
sp|Q15149-8|PLEC_HUMAN,PLEC,9.84364,10.7136,10.2308,10.0472,10.5844,11.1816,8.97938,8.96114,9.79809,9.66008
tr|H0YDN1|H0YDN1_HUMAN,PLEC,0,0,0,0,0,0,0,0,0,0
sp|Q9UPN3-3|MACF1_HUMAN,MACF1,10.2841,10.0567,10.0202,10.1596,10.057,9.49117,10.2872,9.89152,10.1135,9.63918
tr|H3BQK9|H3BQK9_HUMAN,MACF1,10.2579,10.1362,10.0175,10.4487,10.0694,9.64312,10.1957,9.80773,9.90639,9.5174
sp|P46783|RS10_HUMAN,RPS10,10.0391,10.0694,9.7984,9.95777,10.0842,9.63371,10.6492,10.8954,9.88174,8.99109
tr|E9PLY5|E9PLY5_HUMAN,MACF1,0,0,0,0,0,0,0,0,0,0
sp|Q9NZJ9-2|NUDT4_HUMAN,NUDT4,11.9109,13.0741,9.62105,9.05287,8.91572,8.88541,8.62676,9.44135,9.86339,10.6085
sp|Q9NZJ9|NUDT4_HUMAN,NUDT4,0,0,0,0,0,0,0,0,0,0
sp|O95989|NUDT3_HUMAN,NUDT3,9.10673,9.91823,9.81007,9.34287,10.6449,9.69662,9.486,10.6107,10.8911,10.4929
sp|Q7Z6I8|CE024_HUMAN,C5orf24,0,0,0,0,0,0,0,0,0,0
sp|Q92805|GOGA1_HUMAN,GOLGA1,10.0153,9.638,9.59674,9.06473,9.84067,9.92109,10.9245,10.732,10.8093,9.45773
sp|O60784|TOM1_HUMAN,TOM1,9.3502,9.60136,9.78754,9.11835,10.0786,10.3132,9.78916,10.1474,10.7556,11.0585
sp|Q9Y573|IPP_HUMAN,IPP,0,0,0,0,0,0,0,0,0,0
sp|P12270|TPR_HUMAN,TPR,9.44543,10.0277,9.62257,9.77704,9.83581,10.1124,9.57127,9.90715,10.8874,10.8133
sp|Q15154|PCM1_HUMAN,PCM1,9.63146,10.079,10.5157,9.53073,9.15668,8.96881,9.38013,10.611,11.4594,10.6672
tr|E7ETA6|E7ETA6_HUMAN,PCM1,8.39073,10.8474,9.85795,9.67273,8.9027,9.75829,9.48834,10.6778,11.7346,10.6696
sp|Q08357|S20A2_HUMAN,SLC20A2,10.5055,11.1538,9.71256,10.4304,9.38135,8.6821,10.7867,10.6011,9.64745,9.09906
sp|P16383|GCFC2_HUMAN,GCFC2,9.48395,9.16692,10.4717,9.23864,10.3449,10.1054,9.91262,10.1507,10.1658,10.9594
sp|P31327-3|CPSM_HUMAN,CPS1,9.32735,9.60054,9.62168,9.44644,10.3387,10.5803,9.76664,10.264,10.7231,10.3312
sp|Q63HN8-4|RN213_HUMAN,RNF213,9.37907,8.87241,10.3493,8.79185,9.55236,9.81485,9.82012,10.1531,11.6815,11.5855
sp|P27708|PYR1_HUMAN,CAD,9.46093,10.1485,9.38341,9.97261,9.67588,9.77708,10.2098,10.6085,10.3506,10.4127
tr|H7BZB3|H7BZB3_HUMAN,CAD,0,0,0,0,0,0,0,0,0,0
sp|Q9UPT9|UBP22_HUMAN,USP22,12.2893,12.8059,12.4661,8.43297,9.95237,8.21664,8.75534,9.20006,9.80462,8.0767
sp|A6NNY8|UBP27_HUMAN,USP27X,0,0,0,0,0,0,0,0,0,0
sp|Q70EK9|UBP51_HUMAN,USP51,0,0,0,0,0,0,0,0,0,0
sp|Q14642|I5P1_HUMAN,INPP5A,10.4543,9.86203,9.89952,9.70159,9.81708,9.64328,10.4238,9.75675,10.2703,10.1713
sp|Q9NU22|MDN1_HUMAN,MDN1,9.11281,9.22027,9.66053,9.57903,10.4195,9.59441,9.61362,10.9848,11.0889,10.7261
sp|Q6Y7W6-3|PERQ2_HUMAN,GIGYF2,9.80798,10.1456,10.4461,10.8224,10.155,9.72675,10.0283,10.3181,9.10327,9.44652
sp|Q969T9|WBP2_HUMAN,WBP2,10.0845,10.1759,9.66638,9.60645,11.089,10.1778,10.466,9.91371,9.87977,8.94061
tr|E9PJD7|E9PJD7_HUMAN,CYHR1,9.57117,8.29174,9.75262,11.0298,9.79579,10.1393,10.5205,10.6648,11.0857,9.14861
sp|O75569|PRKRA_HUMAN,PRKRA,10.1265,9.60848,9.93279,10.6699,9.87085,9.32091,11.0985,10.7101,9.97017,8.69178
sp|Q8N163-2|CCAR2_HUMAN,CCAR2,9.60641,9.75525,10.3738,9.782,9.50993,10.0016,9.69403,10.1966,10.2897,10.7907
sp|P35240-2|MERL_HUMAN,NF2,10.3944,9.58955,9.92539,9.53378,9.80388,9.92391,11.1311,9.82627,9.97909,9.89267
sp|P46821|MAP1B_HUMAN,MAP1B,9.63508,9.28471,10.5825,12.1938,9.59396,8.54989,13.2097,11.3427,7.94427,7.66349
sp|P78559-2|MAP1A_HUMAN,MAP1A,10.2915,10.4638,12.0438,12.6946,11.5088,10.7868,8.24523,7.91552,7.87671,8.17311
sp|P55263|ADK_HUMAN,ADK,9.79917,9.42214,9.94638,9.54169,9.92254,10.1724,10.3047,10.3018,10.5631,10.0261
sp|Q2NKX8|ERC6L_HUMAN,ERCC6L,0,0,0,0,0,0,0,0,0,0
sp|Q08211|DHX9_HUMAN,DHX9,9.67227,9.69435,10.6039,9.89943,10.1904,10.1361,8.93975,9.61596,10.3781,10.8698
sp|P06454|PTMA_HUMAN,PTMA,8.4677,11.6642,10.2839,8.61634,11.4515,8.83623,6.8417,11.3213,13.2723,9.2448
sp|Q9UQ90|SPG7_HUMAN,SPG7,8.97578,9.02254,9.62647,9.39679,10.241,10.2869,10.5424,11.0347,10.3191,10.5543
sp|Q9Y2A7-2|NCKP1_HUMAN,NCKAP1,10.2282,9.87701,9.71763,9.97792,9.73288,9.91123,10.5362,9.84154,10.2735,9.90382
sp|Q2M2I8|AAK1_HUMAN,AAK1,10.0066,10.3216,10.1337,10.5506,10.2755,9.1542,11.0136,10.4839,8.9313,9.12906
sp|Q9NSY1|BMP2K_HUMAN,BMP2K,9.54627,9.70371,9.82826,9.76169,9.72946,8.97417,8.84116,8.93485,12.5669,12.1135
sp|Q01995|TAGL_HUMAN,TAGLN,12.1186,8.81226,10.2593,12.1004,10.2565,10.2298,11.925,7.71809,8.46006,8.11998
sp|P37802|TAGL2_HUMAN,TAGLN2,10.0656,9.03683,9.57337,10.0219,10.448,11.1182,10.1812,9.72372,10.2291,9.60206
sp|Q9UI15|TAGL3_HUMAN,TAGLN3,0,0,0,0,0,0,0,0,0,0
sp|Q7Z460|CLAP1_HUMAN,CLASP1,10.0581,10.196,9.6756,9.42,10.2879,9.7086,9.84448,10.3247,10.3038,10.1808
tr|E7EW49|E7EW49_HUMAN,CLASP2,9.73673,9.90233,9.52662,8.99491,10.1563,9.36221,10.328,10.8971,10.6708,10.425
sp|P09496-2|CLCA_HUMAN,CLTA,10.34,9.85706,10.1473,9.60547,9.39932,9.15043,11.5837,11.5827,9.39438,8.93955
sp|Q0IIM8|TBC8B_HUMAN,TBC1D8B,11.4221,11.677,10.0136,10.5585,9.87252,9.22566,10.1101,9.29954,8.81542,9.00557
sp|O95759|TBCD8_HUMAN,TBC1D8,10.9521,9.9935,9.11812,9.24798,10.5226,10.0646,9.80079,9.87483,11.1299,9.29563
sp|Q9UKK6|NXT1_HUMAN,NXT1,0,0,0,0,0,0,0,0,0,0
sp|P11586|C1TC_HUMAN,MTHFD1,9.56056,9.78338,9.32218,9.08481,9.53127,9.19657,11.0449,11.5986,10.498,10.3797
tr|F5H2F4|F5H2F4_HUMAN,MTHFD1,0,0,0,0,0,0,0,0,0,0
sp|Q6UB35|C1TM_HUMAN,MTHFD1L,9.39327,9.58435,9.66247,9.83899,9.71927,9.49135,11.1914,11.1257,10.0486,9.94463
tr|H0Y327|H0Y327_HUMAN,MTHFD1L,9.87375,10.1004,9.42136,8.69677,11.256,9.39522,11.1392,9.79349,10.7495,9.57421
sp|Q8WUM4|PDC6I_HUMAN,PDCD6IP,10.4308,10.2079,9.86868,9.75504,9.24981,9.36434,10.4744,10.2898,10.2724,10.0868
sp|Q1KMD3|HNRL2_HUMAN,HNRNPUL2,9.94053,10.1416,9.88508,9.44418,10.1325,9.68852,9.59742,10.2872,10.7744,10.1085
sp|Q99707|METH_HUMAN,MTR,9.58883,9.81621,9.44893,9.16906,10.4219,10.4571,10.0009,10.7978,9.96585,10.3334
sp|O95425|SVIL_HUMAN,SVIL,10.709,10.2567,10.0608,10.3174,10.1473,9.23177,10.5044,9.84901,9.41671,9.50682
tr|F5H2Q5|F5H2Q5_HUMAN,SVIL,11.6085,10.404,9.38987,10.779,9.90145,9.40971,10.3003,9.32285,10.0353,8.84901
sp|Q8WUB8|PHF10_HUMAN,PHF10,10.205,9.83941,9.78087,9.25257,9.78009,9.41747,10.2819,10.4545,9.87782,11.1104
sp|O15120|PLCB_HUMAN,AGPAT2,10.1209,10.2879,8.1988,7.02326,10.1626,10.0662,9.97972,12.577,12.491,9.09263
sp|Q9NVR2|INT10_HUMAN,INTS10,10.0167,9.69346,10.8273,9.83584,8.97897,10.5122,10.8885,9.34111,9.82401,10.0819
sp|Q9P253|VPS18_HUMAN,VPS18,10.3526,10.2401,10.1616,9.6784,10.2022,10.0336,9.9004,9.92349,9.60349,9.90406
sp|Q9NW13|RBM28_HUMAN,RBM28,9.74218,9.96698,10.1635,10.1666,10.203,9.66839,10.9,11.4105,9.16771,8.6111
sp|Q9P260-2|K1468_HUMAN,KIAA1468,9.08335,9.28366,9.83711,9.5713,9.46165,9.45544,10.5513,11.1233,11.1556,10.4772
sp|Q9P260|K1468_HUMAN,KIAA1468,0,0,0,0,0,0,0,0,0,0
sp|O76041|NEBL_HUMAN,NEBL,10.8558,10.9102,10.1014,10.4516,9.71776,9.32338,10.6766,10.3454,8.85974,8.75824
sp|Q86VF7-2|NRAP_HUMAN,NRAP,13.6393,12.4906,13.8367,15.6393,11.4534,10.0756,6.04361,4.25407,6.28447,6.28282
sp|P20929|NEBU_HUMAN,NEB,11.4347,11.7714,12.104,14.1196,10.8115,10.1354,7.72846,6.62586,7.3207,7.94839
sp|Q14847|LASP1_HUMAN,LASP1,9.67996,9.61349,9.55017,10.2946,10.1615,10.1804,9.87875,9.79176,10.7058,10.1435
sp|O76041-2|NEBL_HUMAN,NEBL,9.69338,11.7784,10.1484,8.5602,10.1922,9.84828,9.09145,11.2168,11.0711,8.39988
sp|Q92614|MY18A_HUMAN,MYO18A,10.2092,10.2138,10.2838,10.2913,10.7006,10.2627,9.49778,9.39551,9.54156,9.60376
sp|Q5VYK3|ECM29_HUMAN,ECM29,9.85837,9.81946,9.83664,10.1933,10.1629,9.75754,10.1121,9.97752,10.191,10.0912
sp|Q9NVM6|DJC17_HUMAN,DNAJC17,0,0,0,0,0,0,0,0,0,0
##sp|Q8TDB6|DTX3L_HUMAN,##DTX3L,7.96391,7.39964,9.93851,8.68923,9.79216,10.9053,12.0922,9.36559,13.0497,10.8038
sp|Q9UHV9|PFD2_HUMAN,PFDN2,10.1488,10.3602,10.3081,10.5945,9.53429,9.75009,9.62191,10.026,9.9842,9.67201
sp|O94906|PRP6_HUMAN,PRPF6,9.65584,9.66613,9.47101,9.52509,9.48031,10.0408,10.4484,10.4873,10.6017,10.6234
sp|P00390|GSHR_HUMAN,GSR,9.76466,10.2639,10.8436,10.165,9.59713,9.63317,9.70843,10.2291,9.57301,10.222
sp|P35232|PHB_HUMAN,PHB,9.35522,9.07967,9.74999,9.68182,9.48884,10.4025,11.1879,11.5834,9.60006,9.8706
sp|O94822-3|LTN1_HUMAN,LTN1,9.97505,10.5726,9.23473,9.69193,10.2961,10.0903,10.0899,10.7867,10.1922,9.07046
sp|P54707-2|AT12A_HUMAN,ATP12A,11.414,11.9079,10.9034,9.66697,10.6278,9.51294,7.59692,7.70632,10.244,10.4197
sp|P05023|AT1A1_HUMAN,ATP1A1,10.8227,11.3339,11.3101,10.4773,10.1312,9.77232,7.85136,7.64221,10.1655,10.4934
sp|P13637-3|AT1A3_HUMAN,ATP1A3,10.4879,11.6398,9.95958,9.98739,10.024,9.26851,8.83697,9.10285,10.8254,9.86763
sp|P50993|AT1A2_HUMAN,ATP1A2,12.4866,14.6456,11.028,10.2714,10.5732,9.32322,7.66152,6.29943,9.17357,8.53759
sp|Q5JVF3|PCID2_HUMAN,PCID2,10.3559,9.68745,9.57651,9.28847,8.83791,10.3295,11.1678,10.247,10.1046,10.4049
sp|Q9BUK6|MSTO1_HUMAN,MSTO1,9.5527,10.2651,9.58419,10.0876,9.62423,10.6251,11.2177,10.8878,9.13725,9.01836
sp|P55196-5|AFAD_HUMAN,MLLT4,10.1393,9.76983,10.2034,10.2994,10.0767,9.44629,9.93951,9.2683,10.2445,10.6128
sp|P55196-1|AFAD_HUMAN,MLLT4,9.76325,11.6575,10.3721,10.2168,10.6614,9.04514,7.54317,9.04287,10.9883,10.7095
sp|Q6P0Q8|MAST2_HUMAN,MAST2,10.235,10.609,8.87916,9.32027,9.09914,9.006,11.066,11.1461,10.5051,10.1342
sp|Q15418-2|KS6A1_HUMAN,RPS6KA1,10.0356,10.1893,10.0516,10.0691,9.50149,9.68454,10.0694,10.2606,10.1522,9.98616
sp|Q15349-2|KS6A2_HUMAN,RPS6KA2,10.3575,10.3258,9.82853,10.3922,10.2037,9.58991,9.78891,10.1582,9.67905,9.67613
sp|P51812|KS6A3_HUMAN,RPS6KA3,10.5877,10.6214,10.3171,9.95615,10.1843,9.64023,9.81909,9.92006,9.63356,9.32031
sp|O60307|MAST3_HUMAN,MAST3,12.3919,12.6368,9.13815,11.2172,10.414,8.48378,9.2171,7.83491,9.27818,9.388
sp|Q86UE8|TLK2_HUMAN,TLK2,9.83522,10.0289,9.14223,10.4323,10.2078,9.9162,9.76548,10.1437,8.88501,11.6431
sp|O15021|MAST4_HUMAN,MAST4,10.3574,10.2717,9.64012,9.45809,9.72289,8.19596,10.4803,10.0256,10.967,10.881
sp|Q9UKI8-2|TLK1_HUMAN,TLK1,7.78866,8.74617,11.1317,11.2294,7.8343,12.7702,9.68099,7.40531,11.527,11.8863
sp|Q8IW41|MAPK5_HUMAN,MAPKAPK5,0,0,0,0,0,0,0,0,0,0
sp|Q96I15|SCLY_HUMAN,SCLY,9.15649,9.73571,9.40147,8.9575,10.0154,10.1136,9.66067,10.0389,11.7306,11.1897
