,symbol,ensembl_gene_id,external_gene_name,DMSO.168vDMSO.24_logFC,DMSO.168vDMSO.6_logFC,DMSO.168vDMSO.72_logFC,DMSO.24vDMSO.6_logFC,DMSO.72vDMSO.24_logFC,DMSO.72vDMSO.6_logFC,Erl1.24vDMSO.24_logFC,Erl10.24vDMSO.24_logFC,Erl3.168vDMSO.168_logFC,Erl3.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.72vDMSO.72_logFC,Lap1.24vDMSO.24_logFC,Lap10.24vDMSO.24_logFC,Lap3.168vDMSO.168_logFC,Lap3.24vDMSO.24_logFC,Lap3.6vDMSO.6_logFC,Lap3.72vDMSO.72_logFC,Sora1.24vDMSO.24_logFC,Sora10.24vDMSO.24_logFC,Sora3.168vDMSO.168_logFC,Sora3.24vDMSO.24_logFC,Sora3.6vDMSO.6_logFC,Sora3.72vDMSO.72_logFC,Sun1.24vDMSO.24_logFC,Sun10.24vDMSO.24_logFC,Sun3.168vDMSO.168_logFC,Sun3.24vDMSO.24_logFC,Sun3.6vDMSO.6_logFC,Sun3.72vDMSO.72_logFC
7441,4967,ENSG00000139641,ESYT1,-0.15568110000000002,-0.2312101,-0.0377895,-0.07552901,-0.11789160000000001,-0.19342060000000003,-0.2717465,-0.2505968,-0.2569614,-0.1285166,-0.03179272,-0.2696929,-0.2300887,-0.2381049,-0.4100710999999999,-0.18481240000000002,-0.046135699999999995,-0.33638920000000005,0.04173994,0.7709741,1.2119719999999998,-0.26391290000000006,-0.05110587,-0.203336,-0.1351945,-0.48361809999999994,-0.5362402,-0.39795559999999996,-0.3210118,-0.3820342
7443,2669,ENSG00000139636,LMBR1L,-0.5846286999999999,-0.5940331,0.03759777,-0.00940439,-0.6222265,-0.6316309,-0.6375374,-0.4479166,-0.40793759999999996,-0.6402091999999999,-0.33413459999999995,0.4931447,-0.4709069,-0.40314570000000005,-0.3249494,-0.5961249,-0.05761271,-0.109983,-0.7824114999999999,-0.21434050000000002,0.12682739999999998,-0.44284409999999996,0.05295256,0.31202140000000006,-0.45264909999999997,-0.06194985,0.05757139,0.07710235,0.4240923,0.368081
7444,6148,ENSG00000139631,CSAD,-0.4331442,-0.5109746000000001,0.3068358,-0.07783038,-0.73998,-0.8178104,-0.4487383,-0.4397174,-0.37608590000000003,-0.5903848,-0.5051415,0.7819195,-0.4078335,-0.3594877,-0.6136971999999999,-0.46198249999999996,-0.43753869999999995,0.1298721,-0.5636642,-0.3034361,0.1552595,-0.46988820000000003,0.005534226999999999,0.4722933,-0.26466409999999996,-0.5722898,-0.1087605,0.2017729,-0.02666275,0.47512669999999996
7446,6639,ENSG00000139625,MAP3K12,-0.3079055,-0.004425115,0.189992,0.3034804,-0.49789750000000005,-0.1944172,-0.2687137,-0.5196978,-0.8692871999999999,-0.3052027,-0.46003859999999996,0.1286655,-0.2531972,0.10349660000000001,-0.7494096,-0.2111942,-0.19619460000000002,-0.04176062,-0.5417906,-0.6223308000000001,-0.1256974,-0.3592126,0.1540795,-0.1298535,-0.26066350000000005,0.006362525,-0.6932726,0.1328997,-0.02867496,-0.08310401
7447,5329,ENSG00000139624,CERS5,-0.322441,-0.2956327,0.43620180000000003,0.02680829,-0.7586428000000001,-0.7318345,-0.4703209,-0.46357129999999996,-0.5799348000000001,-0.44747209999999993,-0.3055653,0.4561617,-0.2769207,-0.2225839,-0.6399345000000001,-0.223595,-0.13890629999999998,0.040609,-0.5335356,0.1031356,0.4561489,-0.2122252,-0.12240430000000001,0.3444638,-0.40141220000000005,-0.4934719,-0.4397899,-0.12095339999999999,-0.07908538,0.09547667
7448,4275,ENSG00000139620,KANSL2,-0.1709955,-0.2598359,-0.1168066,-0.08884038,-0.05418893,-0.1430293,-0.06214903,0.06762589,0.2097139,-0.08767107,0.10745410000000001,0.09557748,-0.06281666,-0.2012368,0.02283519,-0.009219161,0.06932568,0.02158533,-0.02050742,0.3563285,0.2817226,-0.1016073,0.04755134,-0.02048593,0.05278557,-0.1126173,0.2712622,-0.06352121,0.06448499,0.1844296
7451,4660,ENSG00000139579,NABP2,0.2276774,0.2848303,0.1582131,0.05715295,0.06946426,0.1266172,0.23002960000000003,0.1271788,-0.06483573,0.12471860000000001,0.01877642,-0.2022479,0.10925810000000001,0.042860699999999995,-0.02108156,0.1109636,0.07114731,-0.10809569999999999,0.12619,0.47873230000000006,0.981036,0.02453831,0.1924968,-0.06011037,0.11346860000000002,0.05802099,-0.43428469999999997,-0.1070203,0.03980583,-0.12364389999999999
7452,11624,ENSG00000139546,TARBP2,-0.03841203,-0.23254850000000002,0.03768022,-0.1941365,-0.07609225,-0.2702288,0.10803210000000002,0.14726889999999998,-0.11724849999999999,0.04133866,-0.0056455130000000004,0.13956129999999997,0.169074,0.29791690000000004,0.08978328,0.18468610000000002,0.09327769,0.2062842,-0.08888846,-0.29835690000000004,-0.5461733,-0.002294745,0.1058494,0.12544560000000002,0.1630489,0.03141519,-0.02838302,0.13395910000000003,0.05512113,0.15224720000000003
7453,6693,ENSG00000139531,SUOX,0.1269804,0.1352254,0.23997710000000003,0.008245051,-0.11299680000000001,-0.1047517,-0.01932024,-0.1315068,-0.08043391,0.06238823,0.15034589999999998,0.10587139999999999,0.02204905,0.1743751,-0.07733031,0.0001497031,0.10852039999999999,0.1034308,-0.12104100000000001,-0.43404,-0.710675,-0.04446646,0.14000220000000002,0.24163579999999998,-0.10616279999999999,-0.6172767,-0.35775830000000003,-0.20875639999999998,0.1447575,-0.07056573
7454,7125,ENSG00000139517,LNX2,0.10826960000000001,0.07276268,-0.03015496,-0.03550688,0.13842449999999998,0.10291760000000001,-0.08828975,-0.08034175,-0.008743348,-0.09580169,0.04167647,-0.2321913,-0.1254864,-0.2934045,-0.08399982,-0.13152579999999997,0.06756464,-0.2179911,-0.04427149,0.5235859,0.3637125,-0.03709397,0.04495689,-0.2772084,0.07007093,0.04394611,0.02212521,0.01599546,0.08231408,0.01873342
7455,9792,ENSG00000139514,SLC7A1,-0.129208,-0.6413137,-0.34834729999999997,-0.5121055999999999,0.2191393,-0.2929664,-0.4552857,0.9370314000000001,0.29402480000000003,-0.4088137,-0.06447379,-0.1300508,-0.5722668000000001,-0.06499816,-0.09240541,-0.501316,-0.1786614,-0.31973209999999996,0.6685356,2.549743,3.2027099999999997,0.644957,-0.02838471,1.133119,-0.27961199999999997,0.3484667,0.7548879,-0.06762069,0.2036057,0.1229759
7456,7037,ENSG00000139508,SLC46A3,-0.1455111,0.01633925,-0.1694457,0.1618503,0.02393467,0.18578499999999998,0.01793586,0.038371499999999996,0.1905034,-0.03557638,0.3581287,0.05642434,-0.07444319,0.0003900978,0.13454770000000002,-0.01247835,0.3118906,-0.0183551,-0.06267523,-0.3387695,-1.902566,0.004950893,0.08931501,-0.1838171,-0.04440665,0.04806083,-0.14784339999999999,-0.21313779999999996,0.1823418,-0.20060179999999997
7457,5803,ENSG00000139505,MTMR6,0.1362375,0.1657644,-0.03105539,0.02952688,0.1672929,0.19681970000000001,-0.07587582,0.0538581,0.002254478,0.015525200000000001,0.05852312,-0.09742433,0.03996871,0.01102696,-0.0004958156,-0.04101634,0.03375209999999999,-0.02735769,0.09133221,0.4952229,0.5207334,0.16040629999999997,-0.03494142,0.1456443,0.0167595,0.1740515,-0.237301,-0.09192389,-0.07970585,-0.1629816
7460,6008,ENSG00000139437,TCHP,-0.19391789999999998,-0.2596076,0.03310652,-0.06568972,-0.2270245,-0.29271420000000004,-0.3094258,-0.3101773,-0.1733367,-0.41336649999999997,-0.06185129,0.12444649999999999,-0.41530550000000005,-0.46067870000000005,-0.2434256,-0.2944682,-0.0212232,-0.08747544,-0.2531142,-0.10928869999999999,-1.26344,0.06253308,0.1491551,0.05780826,-0.05887118,-0.15511670000000002,0.01342587,-0.04956792,0.05316843,0.1518777
7461,8828,ENSG00000139436,GIT2,0.0699591,-0.0347565,0.18569879999999997,-0.10471559999999999,-0.11573969999999999,-0.2204553,0.04964919,-0.001803055,0.04150983,-0.008737331999999999,-0.05497057,0.21706350000000002,0.01505907,0.11840450000000001,-0.01771415,0.0683475,-0.05580306,0.09319035,0.04681785,0.001656272,0.07504968,0.07796774,0.05446475,0.1379493,0.0009807856,0.1627053,0.1530206,0.04547115,-0.07358606,0.00015200440000000002
7462,1919,ENSG00000139433,GLTP,0.2251598,0.121055,0.07411596,-0.1041048,0.15104379999999998,0.04693904,0.06520639,-0.01842507,-0.1209188,0.11434449999999999,0.006552833,-0.1451979,0.05005406,0.05023081,-0.08410762,0.03422199,0.06444621,-0.1100847,0.1594094,0.36976659999999995,0.2427763,0.08415751,-0.006418434000000001,-0.09965685,0.05118912,0.06699957,-0.3887042,-0.019101499999999997,-0.009069088000000001,-0.2064084
7464,3668,ENSG00000139410,SDSL,0.3107509,0.5552272,-0.09138961,0.24447629999999998,0.4021405,0.6466168000000001,0.19887449999999998,0.3193655,-0.252853,0.1842644,0.03548246,-0.4982167,0.2464064,0.5929776,0.12535280000000001,0.42262740000000004,0.03328877,-0.22148739999999997,-0.07806508,0.6241606,0.8424009,0.22195340000000002,0.061198300000000004,0.6641015,-0.1996192,-0.6410169,-1.22417,-0.4714714,0.20041810000000002,-0.8852707000000001
7466,7482,ENSG00000139372,TDG,-0.09806146,-0.174482,0.01588807,-0.07642049,-0.1139495,-0.19037,-0.015131,-0.06576439,-0.001089848,-0.03719459,-0.1349135,0.07171480000000001,-0.09402303,0.01695043,-0.09503843,-0.05650997,-0.08689535,-0.02564163,-0.13839129999999997,0.005185995,-0.47639609999999993,-0.16771129999999998,-0.4021314,-0.06889069,-0.06350606,-0.02928463,-0.1839924,-0.23661849999999998,-0.04956025,-0.14335309999999998
7467,9462,ENSG00000139370,SLC15A4,-0.08431664,-0.08752256,0.07522068,-0.003205924,-0.1595373,-0.1627432,-0.2472143,-0.08124095,-0.1288069,-0.2740307,-0.22307689999999997,-0.08381395,-0.1782788,-0.185936,0.03210954,-0.2235271,-0.1787272,0.07075908,-0.12615,0.9871046,1.1418110000000001,-0.07099024,-0.11495999999999999,0.3497645,-0.21025570000000002,-0.4895875,-0.27429549999999997,-0.222185,-0.07647125,0.02699615
7469,1109,ENSG00000139350,NEDD1,-0.3279763,-0.4535717000000001,-0.141247,-0.1255954,-0.1867293,-0.3123247,-0.3240783,-0.15292160000000002,0.3208426,-0.22828649999999998,0.10447939999999999,0.05579863,-0.21805039999999998,-0.2710949,0.1888815,-0.3309663,0.03632636,0.04620458,0.06492022,0.009361575,-0.1293767,0.07955614,-0.10927169999999999,-0.12066969999999999,-0.01311504,0.007471221,0.5749396,-0.15325439999999999,-0.002402696,0.37202909999999995
7471,12479,ENSG00000139329,LUM,-0.02035735,0.0396808,-0.1816914,0.06003816,0.161334,0.22137220000000002,-0.0455785,-0.24943400000000002,-1.081202,-0.06543112,-0.06261869,-0.5850867,-0.01136274,-0.5380633,-1.065409,0.02831259,0.006882165,-0.5643774,-0.0751124,-1.802497,-0.953681,-0.0799431,-0.162215,-0.9507950000000001,-0.1183923,-0.9167028,-3.5579980000000004,-0.5363431,-0.29119090000000003,-1.66242
7472,7404,ENSG00000139324,TMTC3,0.11041589999999998,0.1590542,-0.01063517,0.04863834,0.121051,0.1696894,-0.08417423,-0.06142652,-0.08459771,-0.09896255,0.04620493,-0.13595410000000002,0.01315328,0.16428689999999999,-0.1167871,-0.007329838000000001,0.04576733,-0.18631910000000002,0.1493213,0.1022591,0.1958744,0.3450517,-0.03060169,0.0698299,0.007912858,0.215207,-0.3293196,-0.22176149999999997,-0.1974823,-0.31004940000000003
7474,13213,ENSG00000139318,DUSP6,-0.0013494879999999998,-0.1297336,0.2403742,-0.1283841,-0.2417237,-0.3701078,-1.494045,-1.728427,-1.9264880000000002,-2.0156330000000002,-2.41454,-1.772635,-1.3804040000000002,-0.3143088,-1.784211,-1.397033,-2.461866,-1.207843,1.2408540000000001,1.098543,-1.0302639999999998,0.2410399,0.18901629999999997,-0.3749847,-0.8154513000000001,0.658876,-1.8575099999999998,-1.239182,-1.749923,-1.7873580000000002
7476,6367,ENSG00000139289,PHLDA1,0.496146,0.40943509999999994,0.1681404,-0.08671089,0.32800559999999995,0.2412947,-1.337093,-1.6540970000000002,-2.387586,-1.6843139999999999,-1.942968,-2.065211,-1.5511270000000001,-0.400609,-2.374831,-1.351944,-1.661992,-1.6581689999999998,0.9862535,-0.3911493,-1.487272,0.6984661999999999,0.09477484,0.35294990000000004,-0.8713608,0.861967,-2.118358,-0.7401770999999999,-1.266758,-1.8475830000000002
7477,6403,ENSG00000139278,GLIPR1,-0.3055614,-0.7420778,-0.1487969,-0.4365164000000001,-0.1567645,-0.5932809,0.1202989,-0.3414156,-0.9175252,-0.3086492,-0.1455516,-0.6021763000000001,0.12213689999999999,-0.6156377,-1.315987,-0.1922686,-0.08076562,-0.7197594,-0.45042209999999994,-2.0403729999999998,-2.720776,-0.9521826999999999,-0.1701539,-1.620909,-0.6496544,-1.933575,-3.021538,-0.8827337,-0.135752,-2.4199330000000003
7483,451,ENSG00000139219,COL2A1,-1.148179,-1.184762,-0.9189957000000001,-0.03658341,-0.2291831,-0.2657665,-0.31960079999999996,-0.296875,-0.3069157,-0.21097559999999999,-0.05350615,-0.49971579999999993,-0.1269797,-0.1820721,-0.29655159999999997,-0.16710160000000002,-0.07109086,-0.2688947,0.1550216,-0.4466128,-0.4739879,-0.1763412,-0.15243289999999998,-0.5387306,0.23335,-0.2561586,0.7770495,-0.10582029999999999,0.04238527,-0.1456672
7485,6652,ENSG00000139211,AMIGO2,-0.32773320000000006,-0.6590092,-0.3679602,-0.331276,0.04022697,-0.291049,-0.42939740000000004,-0.09722384,-0.5428129,-0.434604,-0.3242055,-0.7041513,-0.23182049999999998,-0.2774028,-0.8356896,-0.4131138,-0.1586146,-0.5068313,0.1281005,1.204633,-0.374008,-0.08633334,-0.48771099999999995,-0.39372690000000005,-0.29268679999999997,-0.5986011999999999,-1.017181,-0.5971841,-0.08790634,-1.026
7486,10119,ENSG00000139197,PEX5,0.04133166,0.09348445,-0.08206524,0.05215278,0.1233969,0.1755497,0.1203027,0.1605836,0.07443169,0.20592529999999998,0.20883020000000002,0.02928517,0.07183881,0.2915408,0.09619159,0.1097205,0.20031129999999997,-0.04802896,-0.008354398,0.2548553,0.567516,0.1344832,0.2089006,0.06986957,0.12827080000000002,0.42084970000000005,0.09015753,0.14341279999999998,0.2337897,-0.08588218
7488,594,ENSG00000139190,VAMP1,-1.376032,-1.5648090000000001,-0.1725597,-0.1887769,-1.2034719999999999,-1.392249,-0.4058102,-0.7162643,-0.34919140000000004,-0.8954409999999999,-0.2085708,0.7320137,-0.6715118,-0.604182,-0.6916139,-0.7214013000000001,-0.176397,-0.1349001,-0.7136111999999999,-0.7275284000000001,0.05975631,-0.05946837,0.1292347,0.7726585,-0.3359803,-0.5880042,0.2827539,0.07646923,0.02794442,0.4183767
7489,12415,ENSG00000139187,KLRG1,0.02984716,0.7070485,0.15347739999999999,0.6772013000000001,-0.12363030000000001,0.5535711,0.1099866,0.163236,0.05129756,0.13225599999999998,0.47688850000000005,0.3618328,-0.07501041,0.09891003,0.1175549,-0.04914657,0.5295085999999999,0.03491623,-0.05256965,-0.2650024,-1.277867,0.2943107,0.6755321,0.2510485,0.1524355,-0.21067800000000003,0.2903577,-0.18239979999999997,0.40270500000000004,0.2289429
7493,2888,ENSG00000139174,PRICKLE1,0.29938059999999994,0.346285,0.23076590000000002,0.04690438,0.06861473,0.1155191,-0.004557321,-0.09726962,-0.08321988,-0.03305997,-0.4326263,-0.1333334,0.00430418,-0.1566922,-0.11385710000000002,-0.02626374,-0.39856440000000004,-0.06002448,0.05654827,-1.651359,-2.298742,-0.23519970000000004,-0.3383067,-0.6789448,0.21974639999999998,0.0649501,-0.08627123,0.10499760000000001,-0.29725490000000004,0.006501378
7495,3105,ENSG00000139168,ZCRB1,0.1773501,0.22612359999999998,0.07688705,0.04877344,0.10046310000000001,0.1492365,0.04674621,0.1392126,0.03057953,0.07350613,0.0479069,-0.01691519,0.134576,0.09146169999999999,0.07258239,0.06711072,0.1277741,0.07352028,0.07431393,-0.1144826,0.239112,0.15747,0.08043047,0.1713758,0.04996695,-0.09517897,-0.23677020000000001,0.07563759,-0.09174361,-0.04447226
7496,9808,ENSG00000139163,ETNK1,-0.05839242,-0.16056529999999997,-0.1161336,-0.10217280000000001,0.05774121,-0.04443162,-0.02371762,-0.07206528,0.08119594,-0.05952809,-0.05658055,0.03247551,-0.04008086,0.1423954,0.13889920000000003,0.02797335,-0.1284048,-0.03275578,0.10421169999999999,-0.26501240000000004,-0.6729268,0.25743979999999994,-0.2743846,0.05616348,0.10536210000000001,0.5500424,0.32114790000000004,0.09177773,-0.3252163,0.05142527
