'Erl','Lap','Sor','Sun','GSE12260.txt','GSE42177.txt','GSE81448.txt','GSE76314','GSE40289'
0.096338,-0.2567,-1.906,-1.0376,0.108,0.30342,-0.286,-0.35629,-0.31297
-0.025386,-0.0504,-0.24932,0.080072,-0.073,-0.072793,-0.38,-1.2963,-1.9316
-0.11826,-0.014056,0.33111,0.33262,-0.152,0.34803,-0.038,-0.034867,0.19353
-0.051391,0.048145,0.36592,0.49242,-0.24,0.27403,0.004,0.14129,0.11686
0.028642,0.85246,-1.8975,0.81189,-0.0769,-0.25626,-0.16,0.016295,0.27871
-0.19445,-0.2357,0.23613,-0.31927,0.0284,0.30671,-0.022,-4.0739,0.43247
0.11415,-0.0097412,-0.23668,-0.17384,0.0658,0.079426,-0.03,-3.7458,-1.6369
0.13284,0.047167,-0.16992,-0.096779,-0.363,1.1486,0.114,0.14839,0.82419
0.19994,0.22253,-0.11911,0.018424,0.135,0.068997,0.012,-0.33268,-0.070282
0.26842,0.46325,-0.15013,0.15277,0.0351,-0.089802,0.058,-1.3638,-0.66911
-0.051616,0.050225,-0.15827,0.28867,0.206,-0.022919,-0.072,0.43479,-0.60208
-0.0044564,0.20059,0.25092,0.34857,-0.0416,0.54457,0.17,0.39909,0.037127
0.051472,-0.07332,1.1532,0.17992,0.638,-0.79182,0.024,-0.34501,-0.088137
-0.14354,0.080011,-0.13336,-0.35385,-0.036,0.39131,0.122,-0.57714,-0.14155
-0.21906,-0.24261,-0.056668,-0.25512,-0.0223,-0.24958,-0.078,0.27407,-0.73748
0.20651,0.30523,0.40822,0.80244,0.163,-0.06564,0.222,-0.20395,-0.58645
-0.15452,0.03546,0.28627,-0.51787,-0.101,0.015008,0.084,-0.20598,0.18092
0.1069,0.17911,0.20788,0.29993,-0.00698,-0.11945,0.066,-0.094845,-0.69568
-0.14592,-0.21051,-0.62467,-0.49958,0.132,0.2305,0.064,0.51319,2.3581
0.1343,0.23228,0.018306,0.37138,0.0383,-0.087379,-0.304,-1.2109,-1.097
0.44156,0.40489,1.0362,0.71168,0.135,0.2779,0.114,4.01,-0.37892
0.11256,0.1512,-0.01286,-0.087356,0.14,-0.017824,-0.118,0.91898,-0.44391
-0.15411,-0.36683,-0.2575,0.1112,0.19,-0.17569,0.038,-0.22874,-0.562
-0.00056465,0.16313,-0.47672,0.14471,0.106,-0.46008,0.002,-0.43925,-0.77667
-0.11069,-0.19029,0.34407,-0.093415,0.095,-0.052556,0.112,-2.107,0.6406
-0.18066,0.252,0.86054,0.10285,0.0175,0.08747,0.28,0.26809,-0.68549
0.083175,0.46216,0.35651,-1.9649,0.18,-0.109,-0.028,-0.073282,-0.26759
0.24078,0.40655,0.057835,0.55134,0.201,0.18104,0.106,-0.38605,-0.050298
-0.33192,0.023271,0.16647,0.20321,-0.268,-0.3061,-0.056,-0.13487,-0.44644
0.22672,0.3327,0.61336,0.50763,0.00268,0.013012,0.144,-0.18468,-0.99474
0.16809,0.090238,0.44092,0.091312,-0.297,-0.41029,0.052,0.32043,0.40051
0.051062,-0.15305,-1.2282,-0.4046,0.549,-0.37862,0.028,0.28801,1.7718
0.16524,0.24282,0.38031,0.29398,0.0271,-0.25672,0.104,-0.022846,0.10833
0.26357,0.18297,-0.11922,-0.6159,0.293,-0.14071,-0.156,0.20593,-0.88753
0.39184,0.26892,1.1814,0.69715,-0.335,-0.15622,-0.05,0.25003,1.2781
0.29014,0.16673,0.014074,0.48848,0.15,-1.3142,-0.014,-0.049484,0.442
-0.26144,-0.30818,-0.4844,-0.1998,0.205,-0.63432,-0.026,0.2385,0.9633
0.19541,-0.11052,0.52988,0.31641,-0.555,-1.2959,-0.036,0.31194,0.62084
0.19925,0.23075,-0.052452,0.14517,-0.302,-0.18159,-0.306,0.69759,-0.92543
0.18249,0.26281,-0.42291,0.18679,-0.0549,0.028175,-0.12,-0.26089,1.2478
-0.49019,-0.41894,-0.014615,-0.013747,0.216,-0.28453,-0.01,-0.4035,-0.40884
0.0085925,0.1141,0.071219,0.29019,-0.501,-1.1452,-0.088,-0.57461,-2.7182
0.074137,-0.10614,-0.52099,-0.039836,0.0282,-0.49691,0.118,-0.10348,-0.99909
0.45058,0.53013,0.34608,-0.049078,-0.0515,-0.71242,-0.056,-0.35799,-0.55779
0.16486,0.48613,-1.1972,-0.47659,-0.0906,-0.29202,0.022,-0.15343,-0.5991
0.14298,0.52662,0.87177,-0.19815,-0.0196,-0.9622,0.026,-0.33085,-0.71529
0.10933,0.12657,0.2397,0.26657,-0.158,-0.15458,-0.004,0.12699,0.032328
0.048971,0.12051,0.10499,0.13552,-0.236,-0.21988,-0.162,-0.1557,-0.70452
-0.24345,-0.15547,0.27111,-0.76977,-0.135,0.050981,0.152,-0.21014,0.37224
0.065868,0.10555,0.17012,-0.14484,-0.29,0.0021843,-0.026,-1.0006,-0.48185
-0.019099,-0.14093,0.035298,0.61899,-0.0565,0.048331,0.052,-0.082981,0.22303
-0.40026,-0.10661,-1.4476,0.1611,0.101,-0.26473,0.086,-0.26624,-0.72455
-0.29594,-0.10736,-0.56785,-0.025757,-0.0759,-0.14822,0.048,-0.0042486,-0.64914
-0.22467,-0.10482,-0.048435,-0.0067908,0.233,-0.46179,-0.134,0.21684,-0.16731
0.060464,0.021017,-0.36251,-0.32836,0.146,-0.39099,0.046,-0.77099,0.29966
0.25251,0.39881,0.64635,0.86118,-0.0901,0.082301,0.074,-2.8797,-0.48683
0.13403,0.1745,0.13327,0.65437,-0.0826,0.13547,-0.08,-0.20154,0.33866
0.062966,-0.069383,-0.509,-0.66999,0.165,0.3494,0.066,0.054387,1.1889
-0.39905,-0.2086,-1.2023,-0.4146,0.243,0.071347,0.108,0.68927,0.70884
0.19591,0.24223,-0.03971,0.23331,-0.232,0.13597,-0.148,0.21414,-0.86075
-0.074388,-0.057618,-0.45876,0.044464,0.104,-0.020217,-0.068,0.48823,-0.54861
0.57103,-0.96883,0.34492,-1.6861,-0.0789,0.42636,0.046,0.0048603,0.14582
-0.59192,-0.60388,-0.04739,-0.68702,0.113,0.42166,0.16,-0.19007,0.1976
-0.05724,-0.18583,-0.1771,0.084847,0.0692,-0.29758,-0.152,0.089253,-1.0068
0.090264,0.20527,1.2754,0.1852,-0.136,-0.30828,0.104,0.12145,-0.77207
-0.18383,0.027209,0.060095,0.65334,-0.232,0.24303,-0.036,-1.7978,-0.58029
0.14934,-0.14662,-0.26851,0.2937,0.0495,-0.30764,0.014,-0.38677,-2.0447
-0.19468,-0.15464,0.14042,-0.14193,0.0161,-0.011529,-0.092,-0.090446,-0.36597
-0.0081279,0.227,-0.12601,0.10777,0.085,-0.16458,0.046,1.0087,1.8545
-0.11054,-0.044421,0.04901,0.1146,-0.211,-0.31624,0.144,0.59357,-0.62986
0.18617,0.098033,0.54082,0.10481,-0.0608,-0.70434,0.072,-0.28235,-0.34194
0.077055,0.13519,0.055491,-0.031542,-0.332,-0.038391,0.028,-0.36329,-0.50183
-0.2177,0.12341,-0.13259,0.31074,-0.0742,0.36916,-0.522,-0.009892,-1.5513
0.15242,0.32796,0.67588,0.42389,0.0516,0.016105,-0.196,-0.073501,-0.12508
-0.73822,-0.57553,-1.4124,-1.6675,-0.0584,0.43387,0.05,-0.13099,-0.11426
-1.0139,-0.35235,0.14649,-0.25895,-0.0517,-0.039803,-0.236,0.47339,-0.23018
0.14496,0.26071,-0.11879,-0.038746,0.149,0.061038,0.022,-2.1962,-0.11232
-0.052897,0.27144,0.34653,-0.3541,0.184,-0.31825,-0.05,0.2435,-0.5189
0.069398,0.33536,-0.32332,-0.10731,-0.0423,-0.0020108,0.008,-0.058073,-0.11314
0.061794,0.20738,-0.29863,-0.4415,-0.138,-0.070339,0.044,0.26236,-0.21072
0.076923,0.010155,-0.087153,-0.25873,-0.235,-0.2822,-0.052,-0.5432,-0.23159
0.18313,0.97094,0.27843,0.86815,-0.0724,0.040563,-0.122,-0.75906,1.0364
-0.12714,-0.052212,0.30216,-0.091584,0.171,-0.20962,-0.122,-0.0039755,0.027275
-0.055935,-0.082119,-0.1403,-0.39886,-0.0465,-0.05166,-0.126,-0.11724,-0.41788
-0.0089524,0.086929,0.12322,-0.114,-0.0104,0.16907,-0.024,0.081084,0.59705
-0.047776,-0.17099,-0.45515,-0.083524,-0.24,-0.12075,-0.142,-0.42237,-0.5429
0.030332,0.66704,-0.44532,0.58377,-0.202,-0.056201,0.43,-0.36518,-0.16929
-0.49631,-0.54252,-0.33482,0.091092,-0.0638,-0.25302,0.01,-0.099114,-0.20972
-0.4596,-1.0878,-1.3786,-1.1225,-0.122,-0.2221,0.122,-1.973,-0.20503
-0.40199,-0.49598,-0.48084,-0.4037,0.111,-0.13151,0.298,-0.10703,1.4039
-0.0016297,0.094416,0.6901,0.13927,-0.072,0.074178,0.1,-0.64337,0.054723
0.2614,0.21766,-0.41308,-0.29758,-0.0594,0.064703,-0.082,-0.028371,-0.28072
0.083642,0.25912,0.22256,0.15203,-0.299,-0.51027,0.068,0.39674,0.14871
0.070762,0.10736,-0.0068188,0.64422,-0.142,-0.19663,-0.136,-0.10838,-0.044578
-0.25793,-0.21517,0.03118,-0.071785,0.209,-0.64132,-0.068,0.09733,0.064098
0.014585,-0.10459,-0.14617,-0.066261,-0.157,-0.17768,0.114,-0.053788,-0.0952
0.026751,0.09288,-0.36883,-0.09242,-0.234,0.096158,0.088,0.13875,0.2574
0.41852,0.65061,0.87885,0.35453,-0.0902,-0.4879,-0.28,-0.62622,-0.75807
-0.16739,-0.11801,-0.39055,0.31558,-0.116,-0.341,-0.144,0.13717,0.31029
0.08602,0.10078,0.99476,0.32818,0.129,-0.58924,-0.166,0.16376,-0.72369
0.42143,-0.028325,-0.59505,-0.2074,-0.0345,-0.061352,0.112,-0.051386,-0.17549
-0.5046,-0.29761,0.25999,-0.94523,-0.164,0.0067036,0.032,-0.087186,-0.57302
-0.058428,-0.58658,-0.84587,-0.74655,-0.293,-0.26457,-0.094,-0.33684,-0.45702
0.057435,0.14194,-0.46515,0.29883,-0.151,0.19592,-0.124,0.19978,-0.24794
-0.31009,-0.13312,-0.63792,-0.42241,-0.311,-0.12845,0.072,-0.0014529,0.095563
-0.015556,0.16839,-0.12099,0.011654,-0.182,-0.13357,-0.064,-0.0024116,0.56963
0.03995,-0.33637,0.85764,0.21886,0.234,0.024174,-0.262,0.18312,-1.6434
-0.14942,-0.28587,0.026485,0.16993,0.742,-0.68656,0.144,0.29118,1.2583
0.038852,0.19099,0.81979,0.31406,0.149,-0.32478,0.036,0.02758,-0.80737
-0.10584,0.026724,-0.22126,0.18321,-0.0183,-0.4672,-0.06,0.021405,1.2933
-0.020395,-0.1949,0.82358,0.26744,-0.089,0.34876,0.176,0.12983,0.29577
-0.040496,-0.15303,0.70642,0.011063,-0.00545,0.49819,0.056,0.11677,-0.26663
0.088432,-0.11818,0.24621,0.20088,0.0825,0.22725,0.026,0.029689,-0.36465
0.072044,0.15168,0.39134,0.87831,0.00805,-0.11677,0.088,-0.56535,-1.6781
0.016837,-0.10035,0.27548,-0.24303,0.141,-0.62927,0.078,-0.26969,0.51106
0.051116,-0.0088751,0.41332,-0.031462,-0.0697,0.16563,-0.152,-1.0495,-0.71019
0.042043,0.11277,-0.13662,-0.044465,-0.0569,-0.14041,0.038,-1.0261,-0.155
-0.094982,0.10568,0.091988,-0.20284,-0.202,0.47745,0.022,-0.19686,0.3733
0.25296,0.098923,-0.26918,-0.54093,-0.219,0.36204,-0.216,-0.14025,0.46827
-0.20826,-0.16211,-0.20966,-0.35337,0.131,-0.5968,0.118,0.27144,-1.2406
-0.72996,-0.72452,-1.9553,-2.4633,-0.078,-0.29045,-0.074,0.17905,-0.3544
0.075143,0.15913,-0.10807,-0.37779,0.082,-0.13955,-0.038,0.48854,-0.34116
0.29444,0.1448,0.96852,0.20633,0.311,0.27071,-0.148,0.66602,-0.25913
0.16135,0.28885,-0.25488,-0.057971,0.311,-0.72311,-0.28,-0.39406,-0.67829
-0.0052266,0.44103,-0.54777,0.12874,0.289,-0.29927,-0.072,-0.41028,-1.7403
-0.01176,0.0077909,-0.37511,0.38794,0.122,-0.25917,0.132,-0.0033989,0.73193
-1.0221,-0.64898,-0.8336,-1.001,0.161,0.071587,0.026,-0.6005,1.2884
-0.16525,-0.015554,-0.34054,-0.25884,-0.0421,-0.053562,0.162,0.18734,0.79429
0.14824,0.055565,-0.83843,-0.46979,-0.0593,0.29128,0.028,-0.0053174,0.33232
-0.24802,-0.07437,0.57849,0.026052,0.104,0.79192,0.038,-0.55569,-0.067796
-0.63132,0.20154,-0.27834,0.2507,0.089,-0.34847,-0.08,-1.2736,0.051967
0.018796,0.11399,-0.37344,-0.11781,-0.155,-0.028494,-0.198,-0.26756,-0.12026
0.00092257,0.048686,-0.41035,-0.28409,0.633,0.074684,-0.298,0.12051,-0.41623
0.12688,0.11195,-0.070124,0.018288,-0.458,0.023402,-0.152,0.11481,-1.2234
-0.10459,0.19086,-0.19351,0.48404,-0.216,-0.55957,-0.046,-0.036483,0.25293
0.07671,0.013644,0.079842,-0.041978,-0.103,-0.31348,0.094,0.12573,0.62139
0.18437,0.13203,-0.6537,-0.046097,0.129,0.10629,-0.026,-0.21022,-0.82065
0.28812,0.31746,1.2959,-0.10986,0.215,-0.1505,0.088,-0.049204,-1.8092
0.18691,0.11368,-0.15251,0.50448,0.274,-0.17235,0.066,-1.3112,0.74767
0.048828,0.031408,0.66745,0.14908,0.049,-0.13214,-0.264,-1.2241,0.42034
2.7393,0.81511,5.5567,1.5266,-0.11,0.13299,-0.108,0.47847,-0.18762
0.0071206,-0.025762,0.044148,-0.41026,0.0043,-0.040352,0.312,-1.3014,4.0889
-0.36931,-0.34113,-0.76646,-0.64211,-0.0403,-0.30197,-0.008,-0.43877,1.3062
0.25627,0.1904,-0.06246,0.4113,-0.0764,-0.31268,-0.034,0.14335,-0.13942
0.13577,0.047407,-0.56885,-0.46099,0.174,-0.42425,-0.074,-0.040868,-0.14355
0.25012,0.35428,0.57146,0.56669,0.0171,0.016288,0.044,-3.3825,0.86369
0.10461,0.3886,0.22088,0.46956,-0.292,-0.88161,0.05,-0.39179,-0.077922
0.07708,-0.0097014,0.20897,0.11543,-0.798,0.36626,0.026,-0.039209,0.11405
0.016269,0.01245,0.38117,0.22206,0.55,0.055363,-0.042,1.0454,4.6079
0.064828,0.14289,0.61062,0.28154,-0.106,-0.3283,0.246,-0.89309,0.041772
-0.057586,-0.21247,-0.1223,-0.035535,0.00619,0.23723,0.034,-1.52,-0.67648
0.044211,0.10101,0.34506,0.20389,0.0407,0.45902,0.044,0.77401,-0.80028
-0.35344,-0.013566,-0.97487,0.26187,-0.0423,0.55381,-0.072,0.16657,-0.057941
-0.031589,-0.029202,-0.70898,0.023611,0.258,-0.24646,-0.114,-0.13141,0.78291
-0.49124,-0.43485,-0.92894,-1.6633,-0.0415,0.0089828,0.162,-4.9749,-0.34417
-0.49973,-0.40425,-1.449,0.013687,-0.0077,0.062565,0.13,-0.0038677,-0.013271
-0.55137,-0.36789,-1.1047,-1.1421,-0.0892,0.085345,0.036,-0.84016,-0.61921
-0.15942,0.26562,-0.40137,-1.3365,0.701,0.27774,0.184,-0.1378,-0.062636
-0.074623,-0.53305,-0.74963,-0.60596,-0.249,0.4558,-0.092,-0.051866,-0.62169
-0.030177,0.027223,0.14396,0.20966,-0.126,-0.11783,0.03,0.54991,1.7674
-0.28135,0.042908,-0.54175,-0.47213,-0.0128,-1.0464,0.004,0.028826,-0.58984
0.10029,0.1622,-0.27205,0.20783,0.0914,0.55856,-0.078,-0.06596,0.1497
-0.65957,-0.67485,-0.49406,-0.94327,-0.119,-0.2096,0.03,-0.50322,-0.16041
0.047311,0.1099,0.0017974,-0.042886,0.205,-0.31352,-0.074,0.46357,1.3744
-0.7102,-0.6286,-0.37791,-0.39636,-0.148,-0.060624,-0.052,0.20302,-1.3408
-0.034697,0.27251,-0.37466,0.27958,0.081,0.22448,0.134,-0.22849,-0.0052877
0.051306,0.21035,0.26315,-0.23419,-0.212,-0.15743,-0.11,-0.17321,-0.59458
-0.28816,-0.1185,0.19907,-0.95519,0.118,-0.034047,-0.03,0.29918,-0.15588
0.13513,0.24443,0.36056,-0.10395,-0.197,0.018836,0.192,0.22311,0.62275
-0.042933,0.028951,0.031212,0.10018,-0.173,0.36769,0.018,0.18762,-0.21081
0.14959,0.28823,-0.11576,0.1247,-0.0921,-0.72419,0.086,-0.63077,-0.34372
2.6724,0.39902,4.6573,1.6117,0.0847,-0.011895,0.354,0.30881,0.74752
-0.14153,0.12001,-0.060011,-0.063931,-0.201,-0.38001,0.21,0.087714,0.1863
0.043536,-0.1192,0.02816,-0.027155,0.202,0.2075,0.068,0.26388,-0.26264
0.25165,0.11129,-0.23079,0.18509,0.0306,0.19623,-0.04,0.20599,-2.2177
0.23375,0.34479,-0.044486,0.14073,-0.226,0.075821,-0.106,-1.0405,-0.67547
-0.29817,-0.11549,-0.55163,-0.083123,0.178,-0.37816,-0.05,-0.27716,-0.1954
0.017384,-0.083615,0.47627,0.58609,-0.0704,0.089788,0.078,-0.50384,-1.087
-0.01675,0.26724,-0.15363,0.24343,-0.136,-0.22482,-0.05,-0.11958,-1.6068
0.89123,0.51236,0.59273,0.82449,-0.195,-0.42552,0.062,0.13937,0.3713
0.091586,0.32368,0.025774,0.53683,-0.0217,0.33094,0.212,-0.041146,0.40562
-0.38571,-0.16831,-0.27647,-0.42392,0.128,0.33077,0.184,-0.07849,-0.19684
0.083267,0.034605,-0.03114,0.48406,-0.157,-0.66124,-0.134,0.13706,-0.86297
-0.31345,0.10617,0.12735,-0.61716,-0.0235,0.30087,0.168,-0.084919,-0.37118
0.2587,0.36301,0.11758,0.40574,-0.193,-0.19128,0.026,0.2326,-0.1946
-1.3771,-1.2074,-0.93537,0.11796,-0.166,-0.035628,0.012,0.25575,-1.2737
-0.16547,-0.14279,-0.11947,0.30914,0.125,-0.24751,-0.014,-1.565,-1.6493
0.23232,0.68671,0.12641,0.50719,-0.412,0.21377,0.174,0.038381,0.19308
-0.06057,0.17813,-0.014717,-0.78055,0.132,-0.21241,-0.11,-0.019011,0.39396
-0.23137,-0.3836,1.2799,-0.31262,0.233,-0.51349,0.05,-0.098347,0.62465
0.013745,0.045524,0.20055,0.23831,-0.152,-0.70517,0.044,-0.53129,-0.90629
0.23378,0.21519,0.34553,0.43783,0.000111,-0.69164,-0.068,-0.78802,-0.12782
0.36589,0.25037,-0.40181,-0.10832,0.238,-0.21152,-0.2,0.29399,0.70933
-0.063059,-0.014772,-1.0828,0.071668,0.108,-0.32297,-0.146,-0.32795,-0.6573
-0.086011,0.033882,0.66534,0.17871,-0.112,0.094081,0.048,-0.53697,0.31847
0.061975,-0.15044,0.99063,-0.46721,0.22,-0.31549,0.034,-0.08053,0.20454
-0.044806,0.021797,-0.028063,0.010274,-0.129,0.096318,0.182,0.20384,0.37111
0.32861,0.19802,0.89426,0.29799,-0.165,0.13482,-0.078,-0.13654,0.087251
-0.56684,-0.56998,-0.53829,-1.6761,-0.109,-0.055875,0.198,-0.14205,-0.13096
-0.13408,-0.074288,0.93151,-0.099993,-0.214,0.25094,0.094,-0.18494,-0.1549
0.0081765,0.096925,-0.13387,0.37972,0.247,-0.11165,-0.104,-0.03953,0.58699
-0.19843,-0.44334,0.36228,-0.16501,0.418,-1.1058,-0.008,-0.094436,0.22695
-0.080279,-0.064871,-0.5335,-0.024176,-0.111,0.017421,-0.066,-0.20195,1.1511
-0.043272,-0.018663,0.62751,0.14648,-0.198,0.43833,-0.09,0.25196,-0.82892
-0.020233,-0.1013,-0.27417,-0.55688,-0.217,0.1086,0.166,-0.076142,-0.37208
-0.0564,-0.13887,-0.59186,-0.48403,-0.19,0.040558,-0.052,-0.052506,-0.22966
0.5074,0.46303,0.69886,0.91317,-0.0853,0.20063,0.032,-0.35915,0.26572
-0.14541,-0.05865,-0.21464,-0.12571,0.0347,0.27175,-0.016,0.20954,-0.029091
-0.00027092,0.016898,0.67153,0.039913,-0.2,-0.17847,-0.008,-0.4969,-0.15556
0.25339,0.28634,0.54906,0.18699,-0.102,0.27084,0.084,-0.076488,-0.030267
-0.22068,-0.077751,-0.65404,-0.46789,-0.401,0.13272,0.016,-0.046462,0.28356
-0.062895,-0.010067,0.6899,0.18399,0.337,-0.49226,0.12,-0.1369,0.52881
0.2656,0.40721,0.3922,0.21576,-0.331,-0.81277,-0.048,-0.2473,-0.043472
0.058572,0.18439,-0.23653,0.11379,-0.0576,-0.47339,-0.192,-0.38885,-0.50243
-0.12066,-0.028883,-1.0394,-0.20389,0.0267,-0.19458,0.002,-0.95534,-1.2993
-0.63799,-0.50443,-0.48513,-0.4095,-0.0921,-0.27245,-0.144,-0.22343,-0.50392
-0.2545,-0.078779,-0.26811,-0.34721,-0.241,-0.60338,-0.246,-0.11718,-0.60837
-0.1298,-0.022231,-0.34506,-0.29867,0.207,-0.76531,-0.376,-0.31648,-1.9893
0.001484,0.091685,-0.82853,-0.081198,0.0735,0.42461,0.114,1.6474,0.62132
0.025988,-0.059168,0.26867,0.58664,-0.0483,0.29046,-0.112,-0.78796,-0.11034
0.13661,0.11824,-0.49002,-0.26103,-0.188,-0.11283,0.14,0.0014519,0.93809
-0.19513,-0.13678,0.0013957,-0.55883,0.00407,0.37597,0.044,-0.24285,-0.018187
0.23544,0.2529,0.53595,0.47264,0.0695,0.18098,-0.03,-1.0116,-1.3033
-0.16827,0.19448,0.18351,-0.04694,0.222,-0.47838,0.05,-0.21998,-0.21878
-0.030766,-0.13996,-0.18263,0.086654,-0.0987,-0.53072,0.042,0.16234,0.34144
-0.27946,-0.44976,-1.4944,-0.12318,0.000626,0.091102,-0.108,-0.0068321,-0.33553
-0.10554,0.013103,-0.086109,-0.26216,1.01,-0.52946,-0.116,-0.56,-0.35396
0.058905,-0.0098768,0.23167,0.39918,-0.108,0.057382,0.07,-0.42929,0.25329
-0.25222,-0.77449,-0.065812,-0.24736,-0.442,-0.48133,-0.188,-0.050286,-0.99752
0.26726,0.058426,0.084541,-0.48539,-0.0513,-0.17578,-0.21,-0.30507,-0.85473
0.12316,0.35209,-0.5665,0.10295,-0.0341,-1.2008,-0.128,0.78452,-1.5801
-0.95458,-0.42803,-1.6996,-1.542,-0.176,0.10147,0.306,0.42218,1.3601
-0.10815,0.043243,0.3281,-0.11988,-0.3,0.088985,0.628,0.27505,1.6095
0.85092,1.4072,3.8814,0.36682,0.31,-0.4984,0.138,0.19401,0.18318
0.44797,0.47037,0.37107,0.64743,-0.00566,-0.097108,-0.038,-0.71462,0.61853
-0.0062921,0.019905,-0.12366,-0.49821,0.00601,-0.47338,0.076,-0.69525,-0.76772
-0.1207,0.096878,-0.22191,-0.16154,-0.0465,-0.32672,0.002,-0.11671,-1.0297
0.15836,0.034836,0.80018,-0.19864,0.0274,-0.35778,0.152,-0.19445,-0.41003
0.047587,-0.19721,0.63057,-0.53031,0.0685,-0.38708,0.058,0.071548,-0.071743
-0.070498,0.15466,0.66225,0.019894,-0.551,0.35311,-0.136,0.090562,-0.42203
0.11973,0.085761,-0.68407,-0.092164,0.147,-0.006861,0.04,-0.40252,-0.07961
0.15741,0.19306,-0.28366,0.23226,-0.0592,0.048658,-0.204,0.045256,0.22734
0.14914,-0.030628,-1.3719,-0.6413,-0.416,-0.071351,0.022,0.14436,-0.619
0.42129,0.88184,1.5293,0.86267,-0.0681,0.91568,-0.172,-0.2962,-0.69277
0.12888,0.12313,-0.13535,0.097233,0.2,-0.18173,-0.06,0.45871,0.76177
0.071804,0.088448,-0.018972,0.13513,-0.156,-0.092141,-0.052,0.042771,-0.33933
-0.076951,0.075962,0.81177,0.49643,0.581,-0.58916,0.016,0.28375,-1.1473
0.34742,-0.21641,1.7931,-0.74106,-0.137,-0.40141,-0.006,0.11188,-0.51983
0.087152,0.21481,-0.56844,0.041417,-0.0913,-0.61095,0.016,0.1343,0.85017
0.088994,0.11151,0.34184,-0.026534,-0.213,0.2274,-0.56,-0.36248,-1.121
-0.034974,0.17826,0.38323,0.26934,0.263,-0.29921,0.216,0.35909,0.61012
0.070386,0.03964,0.72904,0.34047,0.116,-0.17277,0.186,-0.20325,1.1355
-0.13377,-0.18216,-0.67491,0.12495,-0.241,0.11922,-0.164,0.11202,-0.48143
-0.42552,-0.34714,0.96071,-0.79986,0.174,-0.26225,0.066,0.043656,-0.9156
0.077529,-1.0932,-1.4106,-0.14006,0.0486,0.10855,0.008,0.23315,-1.3697
-0.03295,-0.00097335,-0.012968,-0.16074,0.0771,-0.51644,-0.062,0.29408,1.8172
-0.19373,-0.02352,0.22857,-0.47023,-0.0568,-0.088679,-0.044,0.22033,-1.1175
0.24679,0.21516,-0.44158,0.14942,-0.187,0.092613,-0.362,-0.30658,-1.8513
0.027739,0.040308,0.47471,0.32937,0.133,0.048961,0.024,0.25719,0.73521
0.091908,0.10138,0.23097,-0.55393,0.0198,-0.54355,-0.274,0.02163,-0.89839
0.75239,1.1445,1.3963,1.2685,0.13,0.17357,-0.038,-1.726,-1.1877
-0.13138,-0.16062,0.66485,0.27418,-0.121,0.10223,-0.012,-0.2578,0.20728
-0.25248,-0.13046,-0.36108,-0.66548,-0.267,0.3162,-0.112,0.19079,-0.16334
-0.18787,-0.079687,-0.14373,0.21154,-0.0608,-0.13786,0.046,-0.029067,-0.18988
-0.16265,0.085726,0.31814,0.33086,0.0547,-0.89887,0.078,0.050382,-0.11985
0.12567,0.24056,0.53186,0.20024,0.132,0.40356,-0.03,-0.63809,-0.04938
-0.38084,-0.33819,-0.6611,0.085493,-0.176,-0.16066,0.02,0.034807,-0.18186
0.043303,-0.10173,-0.13007,-0.83254,-0.0718,-0.055836,0.152,-0.11134,-0.33116
0.020531,0.039473,0.48619,0.31127,-0.21,-0.64714,-0.012,-0.30876,-0.95959
0.018386,-0.17587,-0.42991,-0.063831,-0.0466,-0.29047,-0.148,-0.23401,-0.18182
0.39052,0.52664,-0.78688,0.46118,-0.168,-0.11041,-0.032,-0.088828,-0.19699
0.17989,0.028424,0.065322,0.055279,-0.0117,0.28835,0.074,0.029009,0.043261
-0.36294,-0.54861,-0.58983,-1.6392,0.905,-0.57824,0.068,-1.0177,0.17039
-0.055565,-0.069823,0.21662,-0.19287,-0.0718,0.099741,0.034,0.3256,0.28549
-0.17893,-0.05171,-0.53685,0.62465,-0.018,-0.3042,-0.108,-0.044988,-0.37716
-0.066006,-0.52324,-0.50097,-1.1914,0.054,-0.13801,-0.246,-1.19,-1.3137
-0.11386,-0.044277,-0.4191,-0.4227,-0.0321,0.054122,-0.036,-0.73443,0.32684
-0.63956,0.050964,-0.67888,-0.62281,-0.13,-0.23687,0.032,-0.2161,-0.080896
-0.24427,-0.34835,-0.71735,-0.90135,0.0696,0.19188,0.156,0.13786,1.8158
-0.27103,0.14113,-0.54311,0.2977,0.288,0.14679,-0.058,0.42819,0.16227
-0.040859,-0.040014,0.076793,-0.18007,0.00212,-0.090103,0.068,-0.73923,0.39389
0.10709,-0.14559,0.10135,-0.44068,-0.197,0.11687,0.056,0.54811,0.3611
-0.029156,0.06713,-0.029302,0.059304,-0.052,0.34454,0.352,-0.12729,2.1232
0.07581,0.90742,-3.7647,-1.2678,-0.0821,0.16692,-0.018,0.10784,0.080372
-0.11034,-0.02565,-0.10033,0.53678,0.308,-0.044835,0.11,0.2961,0.53053
0.065674,0.33605,-0.241,0.14665,-0.0185,0.71857,0.108,-0.23566,-0.013264
0.091127,-0.034712,-0.20378,0.2086,-0.342,0.29916,0.03,0.016961,0.45792
-0.36932,-0.040138,-0.0074341,-0.52143,-0.0653,0.21649,0.05,-0.12861,-0.26155
-0.047951,0.092616,1.1792,-0.13435,0.0244,-1.1846,-0.024,0.29466,-0.091633
