Erl1.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.24vDMSO.24_logFC,Erl3.72vDMSO.72_logFC,Erl3.168vDMSO.168_logFC,Erl10.24vDMSO.24_logFC
0.1313672959,0.0278858889,-0.0350972205,-0.0557433647,0.1242510924,0.0616315887
-0.0527383909,-0.1386439251,-0.4468718638,0.2746407869,-0.2258165184,-0.3950270855
0.109231658,-0.0002941671,0.1095671851,-0.0963630792,0.1295644665,-0.0684389674
-0.1738821592,-0.0314131822,-0.2840000578,0.3857206827,-0.4354301041,-0.2602657155
-0.1320348638,-0.0476578544,-0.0008280018,-0.0262588372,-0.0558165157,-0.008721661
-0.0540146277,0.0475325785,0.1489085489,-0.047159732,-0.2574332571,0.0160640574
-0.3189155356,-0.2018165696,-0.4713466417,-0.4285701646,-0.4633314349,-0.6379320814
-0.1142801125,0.0217715919,0.0107172754,-0.0712057665,-0.1130501026,-0.0301560685
-0.0869285176,-0.0155122224,-0.068783234,0.0489895843,-0.1071906656,0.0509688114
-0.3320402929,-0.4204907375,-0.493189641,0.4635122027,-0.4102666628,-0.4926233946
-0.2277187229,0.450552529,-0.0389781305,0.4352287151,-0.4047644339,0.2520378194
-0.2754661583,0.1107804762,-0.4141870327,-0.2659792098,0.1858800958,-0.3339711138
-0.0054360185,-0.2975303585,-0.1012798567,-0.0969139504,-0.0158958367,-0.0783914633
0.0863880305,0.0376816585,0.1505661996,0.0463307248,0.241584712,0.1079594468
0.0099233172,-0.0303552018,0.188012316,-0.0722383191,-0.1023448052,0.0990227196
0.0028537611,-0.1203941036,-0.0838220522,0.0137578883,0.0784192633,-0.0231150499
0.077772787,-0.0015124348,0.2015493125,-0.2111166621,0.0789996233,0.1603352127
-0.1273232558,0.1082591329,-0.1176608228,0.1381108393,-0.219828168,-0.0679808702
-0.1214314076,-0.1537522977,-0.0046034468,-0.1042924355,0.0097215401,-0.0273578298
-0.3268163464,-0.2003262697,-0.2127993584,0.3116130376,0.0369102118,-0.292032452
-0.2572845533,0.0497990193,0.2780487335,0.089039114,-0.5999115273,-0.035510474
0.2070030243,0.0659885318,0.1677303957,0.0494896158,0.1154255769,0.2163676029
0.1845996932,0.0450945363,0.2068921888,0.1038364249,0.0260715636,0.0439430275
0.040663721,0.2016173734,-0.2226314453,0.1955799733,-0.0183195388,-0.1780251174
0.2337943311,-0.0388702265,0.0220413752,-0.0156253723,0.0534740646,0.2337107296
0.0606803532,0.0429342175,0.0400683035,-0.0076679159,0.0072819604,-0.0280092964
0.3517805972,-0.2551022377,0.0478745268,-0.7849849887,-0.2814112841,0.0678343025
-0.1992141131,-0.1031773874,-0.1675636873,-0.2541173606,-0.7067528313,-0.3318190304
0.0332032487,0.0303070072,0.002676207,-0.0005958886,0.0473569659,0.0340115981
-0.0963917819,0.0775853564,-0.0417455645,-0.0420251434,0.1968017957,-0.0288107045
0.1704004073,0.0810241511,0.2008024556,0.134108898,0.0810511366,0.2150736236
0.0589460957,-0.0586208315,-0.0343506375,0.1970744299,0.1637995996,-0.0049502293
-0.0040501303,0.5703889178,-0.3743286139,1.1715739478,0.6105988,-0.0109362746
0.0198494697,0.1708369536,0.149548368,0.1225523124,0.1214222851,0.2909954381
-0.2215976343,-0.1097158249,-0.1872310708,-0.5174529127,-0.2091913457,-0.1661383124
-0.423309208,-0.0832847844,-0.8095351233,-0.7802289742,-0.6244295412,-1.0373435815
0.3176689708,0.1299232516,0.4626615741,0.1297967854,0.159053204,0.4991779566
0.0511932966,0.0162197196,0.0419607349,-0.0746218537,0.0736702146,0.2008265484
-0.6962008152,-0.0936519544,-0.8772314136,-0.0697458274,-0.071557534,-0.3911424035
-0.3315881918,-0.17024413,0.0426461519,0.2480381411,0.3410226859,-0.7738347522
0.0322692131,0.243378497,0.0208286602,0.5409372747,0.2043823028,0.0248425361
0.2149758303,0.3670297847,0.1621899105,0.5435444008,0.9243182739,0.2205192744
0.0749975877,0.0031754827,-0.0135569979,-0.1786718234,0.0102472199,-0.0392779288
-0.0343190535,0.0938795029,-0.1199125569,-0.0651144484,0.1647826525,0.0683581741
-0.0876929716,-0.0884255554,-0.0935202196,0.2082431792,-0.0309618154,-0.0788423163
-0.1085286197,-0.0135624196,-0.506582337,-0.7992181233,-0.5349179086,-0.4230598526
-0.2536259225,0.1635856477,-0.1182669933,0.2498940461,-0.436081973,-0.4078268584
-0.2765386558,0.1336286456,-0.2143840664,0.3090551798,0.0711871731,-0.1461174227
0.4632331957,0.2753344011,0.5101098821,0.8323642719,0.7035780844,0.5188390614
-0.1444813825,0.0761287445,-0.0143498639,-0.0724668498,-0.0343374708,-0.1647955765
-0.1210204353,-0.1672746764,0.0439784374,-0.1392388747,0.0991103438,0.1307031852
0.1253447784,-0.0793595219,0.1320779095,0.173060551,0.1117419134,0.1641454583
0.0214577953,-0.1290154066,-0.1161660434,0.2784915781,-0.0215760974,-0.1968280511
0.159652986,-0.3108735573,0.0132131528,-0.5337674947,-0.6666692846,-0.2049358127
0.0215126609,-0.0094263914,0.007529784,0.2575201669,0.0972386047,0.0947455871
-0.1846046751,0.3829854289,-0.1882336088,-0.2406985521,-0.0342379644,-0.15442219
-0.0689888502,-0.0117544681,-0.1078460829,-0.1019931681,-0.0889406151,-0.0829182862
0.2346360988,-0.1446634302,0.0229555784,-0.0386489095,-0.3172759682,0.0091536738
-0.0735047626,-0.133031435,-0.1420569026,-0.0278540994,0.0213960266,-0.1622658978
-0.670874733,0.0086242393,-0.5210719379,-0.4441049509,-0.312015976,0.918024765
0.0119528093,0.0077594621,-0.0875776489,0.024627485,0.1342341109,0.0330883938
-0.134056721,0.0590787453,-0.1061549679,-0.0120896837,0.1671822366,-0.047029573
-0.4926139297,-0.028228803,-0.0526536137,0.7507822115,-0.5415454821,-0.0598549498
-0.2098024833,-0.0875800721,0.0462093096,-1.0043190876,-0.842130618,-0.1757857562
-0.5300753117,-0.0578698283,-0.4193187532,-0.118074004,-0.0431151922,-0.4729653557
-0.1344095179,-0.1309150001,-0.130043271,-0.1826916497,-0.0236956808,-0.1172338333
-0.4423063401,0.3344153296,-0.5421016419,0.0341824109,-0.0507919163,-0.4438976545
-0.2695151212,-0.356386482,-0.3135887294,-0.3073454906,-0.517657065,-0.3941074702
-0.1115380797,-0.1730070296,-0.4231886595,-0.3273608585,-0.1834199161,-0.1417666589
-0.0470481509,0.1258840447,-0.20168515,0.1303110607,-0.1062783908,-0.2659902271
0.2375014471,0.0171085478,-0.0204329622,-0.0792008091,-0.0939050689,0.0277233771
0.1880764433,0.1594500997,0.1450600766,-0.0233610023,0.0556915417,0.2438655663
-0.0297069628,0.3294807335,0.0501302026,0.02034744,0.2895226991,-0.0014423788
-0.4743937365,-0.1709030747,-0.5059803466,-0.0865641381,-0.1294717442,-0.4605304824
0.140783576,-0.4194168588,-0.2134785921,0.4539676677,-0.0316729498,-0.2234993018
0.0839916697,0.2299431783,-0.0723249336,-0.2234137242,-0.5723752463,0.1599749963
0.144682636,0.0945749979,0.119143606,0.1759588853,0.2369365152,0.1148849648
-0.0946235337,0.1597160235,-0.151625668,0.0672841662,-0.053808787,-0.2802332496
0.1728941786,-0.0146596326,0.165148602,-0.0367584088,0.1979094756,0.2440127249
0.0106851013,0.1539313937,-0.1559712482,0.1630467353,0.3091040488,-0.0441860594
0.4513451498,-0.1377570492,0.389499672,-1.3260381873,-0.2191750061,0.3495604166
-0.2679558997,-0.1210302723,-0.1201057357,0.3233681655,-0.090012365,-0.5046315475
-0.049110671,0.1101539421,0.0063213204,0.0975929857,0.1051379271,0.0773563609
0.3065052902,0.2004535616,0.1879211966,0.2099853118,0.2475324691,0.217587794
-0.5489582241,-0.0490999279,-0.6361621714,-0.5292883378,-0.1343054805,-0.6383943986
-0.050098514,0.0405649213,-0.0113362556,-0.0629572958,-0.1808686011,0.0384322205
-0.0772192985,0.0325600082,-0.0033139925,-0.1855236592,-0.1248758651,-0.2304516231
0.0473677404,0.0745999843,-0.0372493202,0.3340979609,0.0666786035,0.1469206466
-0.4694641955,0.1890400639,-0.5146651269,0.1029209678,-0.0812015511,-0.6455637633
-0.0628858038,0.1660808434,0.1614705982,-0.0138879103,0.3225132857,0.063790701
0.0116175524,0.0233327387,0.0464187711,-0.0026964132,0.0049316638,-0.0431211692
-0.1056128536,0.1618645096,-0.2910073015,-0.408839638,-0.270094169,-0.3018782569
0.1159217306,-0.139866156,0.110151945,0.2891837368,-0.0469924628,0.1244308108
0.7120514737,0.2801922775,0.7922403194,0.4843999015,0.5738259103,0.8539797694
-0.7016338034,-0.7440286438,-0.9008239176,-0.5272114551,-0.5151876098,-0.9015017351
0.2046441793,-0.2020038974,0.0390441753,0.0916334201,-0.151715164,0.0559846157
-0.0165469904,-0.1784884008,-0.1278961098,0.0521365366,0.0079359015,-0.1380451507
-0.1060616797,0.0613668596,-0.1376501461,0.4283113434,0.3202367978,0.0609427469
-0.1458431189,0.0510454323,-0.1136928649,-0.0276181599,0.154395306,0.1938615496
0.184535953,0.0922203476,0.1115409485,-0.1597453884,0.1776759724,-0.1335937109
0.5209142779,-0.3769012965,0.1815833842,-1.3928443725,0.7223862868,0.2660295694
0.1143732429,0.0527005116,-0.1139913445,0.4292155674,0.1246633656,0.0673149347
0.2406819615,-0.0770288781,0.3790300264,0.7771455964,0.1333476961,0.2438603373
0.1034812462,0.1006935891,0.1925071932,-0.0332386103,0.0374879577,0.3260687724
-0.8421552237,-0.6859102169,-0.9737978204,0.4979369256,-0.7585811838,-0.915628839
0.0745309322,0.0434198274,-0.1796282321,-0.0708435116,-0.0408862405,-0.114268664
-0.1814324375,-0.258548422,-0.2617843836,-0.5116049286,0.0557720912,-0.1889965264
0.0529921716,-0.0138106813,-0.007375962,-0.0052151459,0.1133556819,0.0713449416
-0.3228969639,-0.0054322307,-0.1810033705,0.0468534637,0.0389850232,-0.1941212461
-0.0703357896,0.0643822346,-0.0933443525,-0.1007531263,0.0587084967,-0.301849137
0.2215744531,0.263375363,0.2423143381,0.5964300581,0.8067954975,0.1939521086
0.1908151584,-0.0496683625,0.2011078858,0.3642576171,0.36314119,0.0940018065
-0.4028929431,-0.282898796,-0.9451199864,-0.5956115776,-1.7562044422,-1.1946553071
0.254584086,0.1168841986,0.2321941934,0.1378796066,0.1275454778,0.0253397171
0.1020592497,0.0690039547,0.2498852754,0.2240906304,0.011686228,0.1082903411
-0.3278093531,-0.3644411542,-0.2439991983,-0.2689711473,-0.168983416,-0.1860166713
-0.1185552884,0.0066583341,-0.3211657753,0.279065523,0.0286577428,-0.1651378135
-0.0619587474,0.0032911529,-0.1793955246,-0.0784889732,-0.0261916634,-0.1708503873
0.2069922355,0.2527485809,0.0541020034,0.1945510033,0.1373849856,0.1958660909
-0.399010546,-0.2066088028,-0.5577060731,-0.4800313212,-0.3234924954,-0.5450196104
-0.2725477495,-0.8352221095,-0.6040255796,-0.5888063733,-0.4369970439,-0.3402017887
-0.1573693216,0.0998266456,-0.3692745739,-0.9734636026,-1.1721917681,-0.4666461605
0.0205287601,-0.1745587938,0.1189764758,-0.0581627802,-0.0449112952,-0.178628549
-0.2238514366,-0.2271015373,-0.1641420088,-0.0078238514,-0.008390359,-0.1048027546
0.0871595364,-0.1488743538,0.0872651694,0.1258148755,0.0023497811,-0.0870446756
-0.3133718322,0.1552923175,-0.1391803562,0.0278819579,0.3012410854,-0.0294459225
-0.3698421454,0.1328545744,-0.4761458967,0.7069013716,-0.1861897815,-0.4246466228
-0.0966008317,-0.0087333753,0.0082583531,-0.0908064849,0.0385256417,-0.0240200263
-0.1291230576,-0.1326180542,-0.1050378188,-0.3214879992,-0.109039804,-0.2600808309
-0.2320527402,0.2802995812,-0.3695968241,0.1565026777,-0.2596705,-0.4266058549
0.0459840113,-0.2546682464,0.1250732707,-0.0774285912,0.1259075964,0.0086582577
0.0630660548,-0.1767677607,-0.1499627739,-0.4601836598,-0.5894499922,-0.1234861211
0.0930817621,0.0349488424,0.0411717755,0.0646463085,0.1004448085,0.054050407
-0.306157806,-0.1218993579,-0.5290779623,-0.210319214,-0.0173817698,-0.4800657499
-0.4913728185,0.1546890194,-0.4089293348,-0.0980580713,0.0135483578,-0.5710622845
0.0954694713,0.0910213067,0.1368132779,-0.0511925064,-0.3120619772,-0.0637140044
0.0956255355,0.0578547784,0.035383092,0.1457419466,0.2353916045,-0.0387230289
0.0107931377,-0.5066204968,-0.0954395137,-0.2167584357,0.0514532756,-0.1755238031
0.2112286168,0.0735472064,0.0102043261,0.4217713626,0.3633512458,0.3111441013
0.0356411955,-0.0296640984,0.1268533671,0.0488951639,0.1972381148,0.3997677008
-0.277539325,0.0106120381,-0.0831126582,0.1421657255,-0.1402976946,-0.2654138104
0.0835526565,-0.1177971703,-0.0501710029,0.1870643263,-0.0128744398,-0.1421728722
0.1330303858,-0.000347426,0.1704963412,0.3629800032,-0.2042453322,0.0431200629
-0.0909833629,0.1713997556,0.0012675286,0.0591623154,-0.4521393215,0.0768015274
0.0543527804,0.3849080145,-0.0503619732,-0.5268524092,-0.0800145986,0.0725412693
-0.07463611,0.2656380677,-0.5002139341,-0.3398165401,0.0690674151,-0.1988619554
-0.180048732,-0.5074423711,-0.137348657,-0.4996564487,-0.1062181675,0.0499632924
-0.1446023454,-0.2671151275,-0.2402201901,-0.1260563413,-0.2262282336,-0.1622386797
-0.1687102918,0.1335575573,-0.3465506259,-0.2235139533,-0.4874008626,-0.4835023208
-0.1008456647,0.0742639743,-0.3014132735,0.3584920341,-0.0216840769,-0.1066506934
-0.3471266349,-0.1821065387,-0.2228479407,-0.2304348066,-0.2520856239,-0.390244013
-0.0665384569,-0.1182996437,-0.1515763341,0.5183850823,-0.0616304424,-0.30838361
-0.2049964711,0.0644826222,-0.1729489501,0.0093325515,-0.145472529,-0.1160822216
-0.7820636926,0.0259080419,-0.7743995869,0.0375933166,-0.0190947656,-0.7550782164
-0.0976777378,-0.6021661177,-0.2506351635,-0.2967061586,-0.5818864575,-0.1005395692
0.1680389117,0.0484957299,0.2334768609,-0.0316404089,-0.007697801,0.2583069871
0.0424707287,0.0430127255,0.0958774091,-0.0418741889,-0.0510776974,0.0009980338
0.1294908369,-0.0443453757,0.1211570869,0.1001909598,0.250768178,-0.0881832575
-0.1457275816,0.1568458795,-0.0131755507,0.0466686357,-0.0605087436,-0.197326758
-0.1691313287,-0.1295355608,-0.3893962345,0.604093502,-0.0239073003,-0.4792610176
0.1072450311,-0.0387610276,-0.213109465,0.0861392193,-0.2299702802,-0.1733715334
-0.2053662109,0.2700920133,-0.3959987686,0.0762894797,-0.2025479975,-0.8659181333
-0.3877600363,-0.1594186296,-0.4847377137,-0.7165790248,-0.649513586,-0.5093266956
-0.0386458456,-0.0345476447,-0.049312952,0.0653468983,-0.150314447,-0.0962756786
-0.1827914702,-0.0253568103,-0.1076639863,0.0158286879,-0.1654913463,-0.1043995037
-0.2663769431,-0.4553864225,-0.5721039599,1.1613825098,-0.7459702037,-0.4891614166
-0.0658714184,0.0926994895,0.0477360032,0.0399781907,0.1914871288,0.067091548
-0.0282498596,-0.018774676,-0.1435918222,-0.1027045311,-0.229410386,-0.4406712439
0.0944400127,0.1424302782,0.0158384704,0.1070898456,0.1379798039,0.026936018
0.0158449497,-0.3043935249,0.1992341381,0.2149300221,-0.8528113486,0.1168086307
-0.3520961887,-0.2402864229,-0.3772722245,0.1920313999,-0.5097496975,-0.4029918497
0.0660730125,-0.1388077135,0.1695541001,-0.4764678911,0.0357615522,0.0505288455
0.0470080514,-0.0183665791,-0.0234829732,0.1421434876,0.0635585284,-0.1015615499
-0.279080766,-0.6318148433,-0.1416053346,-0.6240485325,-0.3800219179,-0.144864813
-0.3021874763,-0.2341473385,-0.3654320575,0.145154774,-0.2772556241,-0.2753512442
-0.0170166013,-0.0461410677,-0.068586186,0.0603673755,0.2054108926,-0.1177165387
0.1001331009,0.1019234591,0.0141789914,0.1234792218,0.2346828834,0.1310587306
-0.1709110611,-0.0106579372,-0.2371277969,-0.0775782239,0.1836397539,-0.2774996239
-0.3694722504,0.1051628557,-0.4299373609,-0.0488992386,-0.0921688878,-0.485866475
0.1120540315,-0.052318792,0.1172684442,0.1255200799,0.1203148694,0.1288927252
0.1167387835,0.0998175604,0.1353319788,0.1319704257,0.4382051936,0.1382792929
-0.2773641245,-0.2221146429,-0.4773476698,-0.0655385071,0.3882027774,-0.417069844
-0.4645984109,0.2846213811,-0.5223636486,-0.195032599,0.2309074783,-0.503792857
-0.2880327465,-0.2585585797,-0.3010856821,-0.2022947245,-0.7187039627,-0.2501260384
-0.3339327221,-0.2224383736,-0.4188448927,-0.0246684482,-0.3596178924,-0.7859990248
-0.6083300758,0.0491663595,-0.6850858165,0.1954211509,-0.1326627576,-0.213153801
-0.349179693,-0.0823273398,-0.3182577475,-0.6546595574,-1.1335954447,-0.6129546778
0.092516249,-0.1536216183,-0.0711669465,0.0447423782,0.0304330681,-0.0042217923
-0.044039392,0.0853751783,-0.0586076538,-0.1167663596,-0.0256927693,-0.0790989562
-0.1423657804,-0.5218723453,-0.6091003282,0.4747415632,-0.1890783331,-0.4517906934
0.032876766,-0.0879697677,-0.0305413462,0.1161051358,0.110406701,-0.0246765214
-0.5053098292,-0.2431916909,-0.4429251979,-0.5601984528,-0.2767804063,-0.0157402704
-0.4921196939,-1.1669563102,-0.6431707744,-0.8334239565,-0.4604244401,-0.5089964094
0.231931887,0.3439165735,0.2612972616,0.3317798042,0.4392425094,0.0466258799
0.5015891229,0.0431503466,0.2790780186,-0.4963134161,-1.1732523894,0.1044045373
0.4621684741,-0.0756726618,0.3706999665,-0.1233469234,-0.4233598755,0.6080478528
0.1752586148,0.0722476174,0.2141743573,0.2066122003,0.1481846158,0.1546168652
-0.0464018446,0.0726933327,0.1052943637,-0.1290992493,-0.1983975361,0.0206097837
0.0296434543,-0.2635897846,-0.0571585095,-0.2191241439,-0.5883558258,-0.2185215826
-0.2013414181,-0.2823986208,-0.1183756452,-0.2751231883,-0.3652649212,-0.1469076711
0.2013778747,-0.0058322911,0.2368997335,-0.0687119276,0.0455630841,0.2168644335
0.1836913945,-0.0024540669,0.1935564684,-0.2092061807,-0.780737147,0.1514400003
0.4480935342,0.194557254,0.5589483393,-0.0370772978,-0.6683820114,0.1740681833
-0.0156534409,-0.2175200671,-0.0290489719,-0.0621440362,0.2376690126,0.2991615954
0.2440711676,0.2020569306,0.227532879,0.1582145832,0.355470658,0.2833173634
0.044955468,-0.0374157955,0.056832211,0.5467278904,0.1832839078,0.0655811368
-0.7408766418,-0.7077519451,-0.8168822202,0.561648664,-1.6197729034,-0.7422880182
0.1126253267,-0.0275381234,0.1610086792,0.0237098919,0.0762296191,0.1144790961
0.0406527407,0.0752247627,0.1021271405,-0.1088607374,0.0142326339,0.0206154773
-0.1783550692,-0.0940057859,-0.1266391394,-0.0177143504,-0.1251656122,-0.0623630286
0.0995542157,-0.0894327458,0.1495156391,-0.0378201006,-0.1375310173,0.1085502233
0.7965482132,0.1952092839,0.107045728,0.562449346,-0.2129064194,0.2510037025
0.696987212,0.0950949878,0.669810314,0.7173033313,0.8345228168,0.4075910578
-0.114940621,0.2280546228,-0.13247866,0.2824286899,-0.117899369,-0.6222896707
-0.1769218797,-0.0054681763,-0.3344279024,-0.0357751833,-0.6894011976,-0.5003189386
-0.3193653746,-0.4329528368,-0.391879134,-0.4106697786,-0.2934898479,-0.3777022778
0.115304693,0.2904363458,0.1710399951,-0.0002917892,0.0173319818,-0.0925469536
0.0750246466,-0.0718312821,-0.1910559508,0.0990360075,-0.1485312162,-0.2257612858
-0.3408137461,0.1790815365,-0.2645591591,-0.1060462641,-0.089543646,-0.3084406238
-0.0113684465,0.068534006,0.0815056761,0.0251604899,-0.0326613951,0.084990899
-0.540631011,0.0849171435,-0.0742105367,-0.7406573319,-0.4139335352,-0.3124221271
-0.2813856869,0.4587042265,0.0339678151,0.2621007062,0.030682746,-0.0427522582
0.070573923,-0.0012868495,0.0819475393,-0.0774423145,0.1736018976,0.2840662516
0.0001874964,-0.0252624289,-0.2071643019,-0.2039568737,-0.4771674678,0.1099287194
-0.1205299916,-0.1305559879,-0.1910328597,0.2748372136,-0.1362136403,-0.2098425673
-0.2347596556,-0.0378982555,-0.050870706,-0.2855856761,-0.309155716,-0.1868104806
-0.4920643167,0.2529076318,-0.6267882297,-0.0877096288,-0.1110156241,-0.4647127937
0.1155575949,0.1994191625,0.069839783,0.3076202967,0.2190176278,0.2642724319
-0.1140415693,0.0846902784,-0.0519983336,0.0432950367,0.0839864976,-0.2396977814
-0.2186057335,-0.8864761339,-0.2683198834,-0.4480740996,-0.551514135,-0.2534421589
0.2888211042,0.1893354161,0.1784451419,0.0600472008,0.1659976903,0.2125331283
0.0557261964,0.1870783248,-0.0679373392,-0.01254168,-0.0163419041,-0.1844066681
-0.5593717559,-0.1885529558,-0.6788394034,-0.5458117208,0.2850140131,-1.062423781
0.0875769294,-0.0077787059,0.1289305956,-0.2582892974,-0.0507837605,-0.0358359284
-0.0786469071,0.3572106646,-0.0611376758,-0.3281485948,-0.2324088543,-0.4266743851
-0.0254882619,-0.3086443582,-0.093706213,0.1312950367,-0.1825730407,-0.1491962686
0.0989212716,-0.3314594984,-0.0676522582,0.5071288526,0.225451116,0.1954352938
0.1195402175,0.1882541005,0.3049122747,0.8360401061,0.9938194334,0.3358871907
-0.166449819,0.1345288932,-0.2737876667,-0.2752352257,-0.0724110533,-0.1107857763
-0.190135404,-0.0574078246,-0.1675585523,-0.2757251318,-0.1154300227,-0.1311697307
0.2912849975,0.2725495707,0.1120490874,0.2919428347,0.1343259534,0.3179030686
-0.0673489498,0.0700080781,-0.0608618294,-0.0059220874,0.1688597,-0.0803105006
0.1392537764,-0.1195985034,0.1965468804,0.0693856338,0.4455952544,0.2115555294
-0.0367602858,-0.0776246488,-0.0769747201,-0.0459036592,-0.0660705251,-0.0960475451
-0.7251403448,0.0777956777,-0.5831109836,-0.0941411447,-0.2516497596,-0.7669400132
0.123722064,0.0947722141,0.1621757025,-0.0282897699,0.0574996246,0.4215111131
-0.2511900631,0.1249522477,-0.3541503237,-0.2015526106,-0.6102546142,-0.7791787488
-0.614364151,-0.7067950651,-0.6667994826,-0.8077780057,-0.8951864222,-0.7113013224
